wavelength,counts
188.65,97.29
189.10,97.29
189.56,97.29
190.01,97.29
190.47,97.29
190.92,116.93
191.37,125.50
191.83,135.50
192.28,146.88
192.74,159.53
193.19,173.27
193.64,187.91
194.10,203.69
194.55,220.51
195.01,238.31
195.46,256.97
195.91,276.40
196.37,296.48
196.82,317.08
197.27,338.03
197.73,359.15
198.18,380.24
198.63,401.06
199.09,421.36
199.54,440.87
199.99,459.34
200.45,476.52
200.90,492.22
201.35,506.31
201.81,518.72
202.26,529.47
202.71,538.62
203.17,546.30
203.62,552.70
204.07,557.99
204.53,562.35
204.98,565.95
205.43,568.92
205.89,571.33
206.34,573.25
206.79,574.68
207.25,575.66
207.70,576.18
208.15,576.27
208.60,575.97
209.06,575.33
209.51,574.41
209.96,573.28
210.41,571.99
210.87,570.57
211.32,569.05
211.77,567.41
212.23,565.67
212.68,563.82
213.13,561.89
213.58,559.91
214.04,557.95
214.49,556.11
214.94,554.46
215.39,553.10
215.84,552.07
216.30,551.39
216.75,551.05
217.20,551.00
217.65,551.14
218.11,551.41
218.56,551.71
219.01,551.98
219.46,552.20
219.91,552.34
220.37,552.43
220.82,552.48
221.27,552.54
221.72,552.61
222.17,552.71
222.63,552.83
223.08,552.97
223.53,553.10
223.98,553.21
224.43,553.32
224.88,553.45
225.34,553.63
225.79,553.92
226.24,554.36
226.69,554.99
227.14,555.81
227.59,556.79
228.04,557.85
228.50,558.88
228.95,559.74
229.40,560.30
229.85,560.45
230.30,560.12
230.75,559.30
231.20,558.06
231.66,556.52
232.11,554.87
232.56,553.32
233.01,552.08
233.46,551.33
233.91,551.19
234.36,551.71
234.81,552.89
235.26,554.63
235.71,556.80
236.17,559.21
236.62,561.67
237.07,564.01
237.52,566.05
237.97,567.65
238.42,568.71
238.87,569.13
239.32,568.88
239.77,567.94
240.22,566.31
240.67,564.04
241.12,561.24
241.57,558.01
242.02,554.54
242.47,551.01
242.92,547.64
243.37,544.64
243.82,542.20
244.27,540.49
244.72,539.58
245.18,539.53
245.63,540.31
246.08,541.83
246.53,543.95
246.98,546.53
247.43,549.36
247.88,552.29
248.33,555.13
248.78,557.72
249.23,559.95
249.68,561.71
250.12,562.92
250.57,563.55
251.02,563.59
251.47,563.08
251.92,562.06
252.37,560.65
252.82,558.97
253.27,557.15
253.72,555.34
254.17,553.68
254.62,552.28
255.07,551.23
255.52,550.57
255.97,550.31
256.42,550.39
256.87,550.74
257.32,551.26
257.77,551.84
258.22,552.37
258.66,552.77
259.11,552.97
259.56,552.93
260.01,552.65
260.46,552.15
260.91,551.46
261.36,550.66
261.81,549.79
262.26,548.95
262.71,548.18
263.15,547.55
263.60,547.12
264.05,546.91
264.50,546.97
264.95,547.29
265.40,547.88
265.85,548.72
266.30,549.76
266.74,550.95
267.19,552.23
267.64,553.51
268.09,554.71
268.54,555.77
268.99,556.62
269.43,557.22
269.88,557.56
270.33,557.65
270.78,557.52
271.23,557.23
271.68,556.83
272.12,556.41
272.57,556.04
273.02,555.81
273.47,555.78
273.92,556.02
274.36,556.57
274.81,557.46
275.26,558.69
275.71,560.24
276.16,562.07
276.60,564.12
277.05,566.31
277.50,568.58
277.95,570.82
278.39,572.97
278.84,574.97
279.29,576.75
279.74,578.27
280.19,579.51
280.63,580.45
281.08,581.09
281.53,581.42
281.98,581.45
282.42,581.21
282.87,580.73
283.32,580.02
283.76,579.14
284.21,578.13
284.66,577.01
285.11,575.84
285.55,574.63
286.00,573.43
286.45,572.25
286.89,571.09
287.34,569.99
287.79,568.93
288.23,567.95
288.68,567.07
289.13,566.30
289.58,565.69
290.02,565.27
290.47,565.10
290.92,565.19
291.36,565.59
291.81,566.31
292.26,567.35
292.70,568.68
293.15,570.28
293.60,572.09
294.04,574.04
294.49,576.05
294.93,578.03
295.38,579.91
295.83,581.58
296.27,582.96
296.72,583.99
297.17,584.60
297.61,584.75
298.06,584.40
298.50,583.58
298.95,582.31
299.40,580.68
299.84,578.77
300.29,576.71
300.73,574.63
301.18,572.66
301.63,570.93
302.07,569.52
302.52,568.49
302.96,567.88
303.41,567.66
303.85,567.79
304.30,568.19
304.75,568.77
305.19,569.43
305.64,570.07
306.08,570.59
306.53,570.92
306.97,571.00
307.42,570.81
307.86,570.34
308.31,569.61
308.75,568.70
309.20,567.66
309.65,566.60
310.09,565.62
310.54,564.83
310.98,564.32
311.43,564.17
311.87,564.43
312.32,565.12
312.76,566.21
313.21,567.65
313.65,569.32
314.10,571.10
314.54,572.83
314.99,574.38
315.43,575.59
315.87,576.39
316.32,576.72
316.76,576.58
317.21,576.06
317.65,575.24
318.10,574.30
318.54,573.36
318.99,572.59
319.43,572.10
319.88,571.95
320.32,572.16
320.76,572.70
321.21,573.50
321.65,574.47
322.10,575.50
322.54,576.51
322.99,577.40
323.43,578.14
323.87,578.70
324.32,579.10
324.76,579.38
325.21,579.57
325.65,579.74
326.09,579.92
326.54,580.14
326.98,580.41
327.42,580.72
327.87,581.01
328.31,581.24
328.76,581.35
329.20,581.31
329.64,581.08
330.09,580.68
330.53,580.14
330.97,579.53
331.42,578.95
331.86,578.48
332.30,578.21
332.75,578.20
333.19,578.47
333.63,578.99
334.08,579.72
334.52,580.58
334.96,581.47
335.41,582.32
335.85,583.06
336.29,583.66
336.74,584.10
337.18,584.40
337.62,584.60
338.06,584.74
338.51,584.83
338.95,584.91
339.39,584.98
339.84,585.01
340.28,585.00
340.72,584.89
341.16,584.67
341.61,584.29
342.05,583.75
342.49,583.04
342.93,582.20
343.38,581.25
343.82,580.25
344.26,579.28
344.70,578.42
345.15,577.73
345.59,577.31
346.03,577.19
346.47,577.42
346.92,577.99
347.36,578.90
347.80,580.10
348.24,581.53
348.68,583.09
349.13,584.71
349.57,586.29
350.01,587.74
350.45,589.00
350.89,590.02
351.34,590.78
351.78,591.28
352.22,591.57
352.66,591.68
353.10,591.70
353.54,591.68
353.99,591.68
354.43,591.75
354.87,591.89
355.31,592.10
355.75,592.33
356.19,592.56
356.63,592.73
357.08,592.80
357.52,592.75
357.96,592.59
358.40,592.34
358.84,592.04
359.28,591.72
359.72,591.45
360.16,591.25
360.60,591.14
361.05,591.15
361.49,591.25
361.93,591.43
362.37,591.65
362.81,591.89
363.25,592.12
363.69,592.30
364.13,592.39
364.57,592.39
365.01,592.25
365.45,591.98
365.89,591.56
366.33,591.01
366.78,590.36
367.22,589.65
367.66,588.96
368.10,588.36
368.54,587.97
368.98,587.89
369.42,588.19
369.86,588.95
370.30,590.21
370.74,591.97
371.18,594.19
371.62,596.79
372.06,599.68
372.50,602.73
372.94,605.84
373.38,608.89
373.82,611.81
374.26,614.55
374.70,617.09
375.14,619.45
375.58,621.67
376.02,623.80
376.46,625.88
376.90,627.94
377.34,629.99
377.78,632.01
