wavelength,counts
188.65,81.94
189.10,81.94
189.56,81.94
190.01,81.94
190.47,81.94
190.92,99.22
191.37,107.33
191.83,117.20
192.28,128.86
192.74,142.31
193.19,157.43
193.64,174.01
194.10,192.18
194.55,211.73
195.01,232.45
195.46,254.09
195.91,276.41
196.37,299.14
196.82,322.03
197.27,344.83
197.73,367.27
198.18,389.13
198.63,410.17
199.09,430.15
199.54,448.88
199.99,466.18
200.45,481.91
200.90,495.99
201.35,508.38
201.81,519.10
202.26,528.23
202.71,535.87
203.17,542.18
203.62,547.29
204.07,551.40
204.53,554.64
204.98,557.18
205.43,559.14
205.89,560.63
206.34,561.72
206.79,562.48
207.25,562.93
207.70,563.11
208.15,563.02
208.60,562.67
209.06,562.08
209.51,561.26
209.96,560.24
210.41,559.06
210.87,557.73
211.32,556.31
211.77,554.82
212.23,553.28
212.68,551.70
213.13,550.11
213.58,548.51
214.04,546.93
214.49,545.39
214.94,543.95
215.39,542.66
215.84,541.59
216.30,540.81
216.75,540.39
217.20,540.38
217.65,540.79
218.11,541.61
218.56,542.80
219.01,544.27
219.46,545.88
219.91,547.50
220.37,548.97
220.82,550.13
221.27,550.86
221.72,551.08
222.17,550.75
222.63,549.92
223.08,548.68
223.53,547.18
223.98,545.59
224.43,544.10
224.88,542.90
225.34,542.13
225.79,541.87
226.24,542.14
226.69,542.92
227.14,544.11
227.59,545.56
228.04,547.11
228.50,548.59
228.95,549.84
229.40,550.73
229.85,551.17
230.30,551.11
230.75,550.57
231.20,549.59
231.66,548.25
232.11,546.66
232.56,544.93
233.01,543.17
233.46,541.48
233.91,539.94
234.36,538.62
234.81,537.56
235.26,536.78
235.71,536.33
236.17,536.19
236.62,536.38
237.07,536.89
237.52,537.70
237.97,538.76
238.42,540.00
238.87,541.35
239.32,542.71
239.77,543.95
240.22,544.97
240.67,545.69
241.12,546.05
241.57,546.03
242.02,545.65
242.47,544.96
242.92,544.07
243.37,543.06
243.82,542.03
244.27,541.07
244.72,540.23
245.18,539.52
245.63,538.95
246.08,538.48
246.53,538.07
246.98,537.67
247.43,537.24
247.88,536.75
248.33,536.18
248.78,535.52
249.23,534.80
249.68,534.02
250.12,533.23
250.57,532.47
251.02,531.82
251.47,531.32
251.92,531.07
252.37,531.12
252.82,531.54
253.27,532.36
253.72,533.60
254.17,535.25
254.62,537.25
255.07,539.52
255.52,541.93
255.97,544.35
256.42,546.62
256.87,548.59
257.32,550.14
257.77,551.17
258.22,551.64
258.66,551.55
259.11,550.97
259.56,550.00
260.01,548.79
260.46,547.50
260.91,546.29
261.36,545.31
261.81,544.65
262.26,544.37
262.71,544.45
263.15,544.84
263.60,545.44
264.05,546.10
264.50,546.70
264.95,547.10
265.40,547.21
265.85,546.99
266.30,546.44
266.74,545.62
267.19,544.60
267.64,543.50
268.09,542.43
268.54,541.48
268.99,540.73
269.43,540.22
269.88,539.98
270.33,540.00
270.78,540.24
271.23,540.66
271.68,541.23
272.12,541.91
272.57,542.66
273.02,543.47
273.47,544.31
273.92,545.18
274.36,546.06
274.81,546.96
275.26,547.86
275.71,548.75
276.16,549.61
276.60,550.40
277.05,551.09
277.50,551.64
277.95,552.01
278.39,552.16
278.84,552.09
279.29,551.81
279.74,551.36
280.19,550.81
280.63,550.25
281.08,549.78
281.53,549.50
281.98,549.46
282.42,549.73
282.87,550.30
283.32,551.14
283.76,552.17
284.21,553.28
284.66,554.36
285.11,555.30
285.55,556.00
286.00,556.41
286.45,556.53
286.89,556.37
287.34,556.03
287.79,555.60
288.23,555.20
288.68,554.96
289.13,554.95
289.58,555.25
290.02,555.86
290.47,556.75
290.92,557.85
291.36,559.05
291.81,560.25
292.26,561.31
292.70,562.15
293.15,562.68
293.60,562.85
294.04,562.65
294.49,562.09
294.93,561.19
295.38,560.01
295.83,558.60
296.27,557.03
296.72,555.40
297.17,553.79
297.61,552.30
298.06,551.03
298.50,550.06
298.95,549.46
299.40,549.26
299.84,549.48
300.29,550.08
300.73,550.98
301.18,552.08
301.63,553.26
302.07,554.39
302.52,555.36
302.96,556.08
303.41,556.53
303.85,556.69
304.30,556.63
304.75,556.44
305.19,556.23
305.64,556.14
306.08,556.28
306.53,556.72
306.97,557.53
307.42,558.67
307.86,560.10
308.31,561.72
308.75,563.41
309.20,565.05
309.65,566.52
310.09,567.75
310.54,568.71
310.98,569.40
311.43,569.85
311.87,570.14
312.32,570.34
312.76,570.52
313.21,570.71
313.65,570.95
314.10,571.20
314.54,571.45
314.99,571.64
315.43,571.71
315.87,571.61
316.32,571.30
316.76,570.75
317.21,569.97
317.65,568.98
318.10,567.82
318.54,566.55
318.99,565.23
319.43,563.94
319.88,562.74
320.32,561.68
320.76,560.81
321.21,560.14
321.65,559.68
322.10,559.43
322.54,559.36
322.99,559.47
323.43,559.72
323.87,560.10
324.32,560.61
324.76,561.23
325.21,561.95
325.65,562.75
326.09,563.59
326.54,564.42
326.98,565.17
327.42,565.76
327.87,566.11
328.31,566.15
328.76,565.85
329.20,565.20
329.64,564.23
330.09,563.02
330.53,561.67
330.97,560.28
331.42,558.98
331.86,557.86
332.30,557.00
332.75,556.41
333.19,556.11
333.63,556.07
334.08,556.22
334.52,556.50
334.96,556.87
335.41,557.28
335.85,557.68
336.29,558.06
336.74,558.40
337.18,558.69
337.62,558.93
338.06,559.11
338.51,559.22
338.95,559.24
339.39,559.19
339.84,559.07
340.28,558.93
340.72,558.81
341.16,558.77
341.61,558.87
342.05,559.17
342.49,559.68
342.93,560.42
