wavelength,counts
188.65,23.05
189.10,23.05
189.56,23.05
190.01,23.05
190.47,23.05
190.92,58.31
191.37,72.83
191.83,89.19
192.28,107.09
192.74,126.16
193.19,145.98
193.64,166.10
194.10,186.97
194.55,208.45
195.01,230.42
195.46,252.74
195.91,275.28
196.37,297.88
196.82,320.34
197.27,342.47
197.73,364.08
198.18,384.99
198.63,405.05
199.09,424.12
199.54,442.14
199.99,459.04
200.45,474.80
200.90,489.43
201.35,502.93
201.81,515.31
202.26,526.56
202.71,536.67
203.17,545.62
203.62,553.38
204.07,559.93
204.53,565.27
204.98,569.44
205.43,572.47
205.89,574.48
206.34,575.57
206.79,575.89
207.25,575.59
207.70,574.81
208.15,573.71
208.60,572.40
209.06,571.01
209.51,569.64
209.96,568.36
210.41,567.26
210.87,566.36
211.32,565.70
211.77,565.28
212.23,565.08
212.68,565.03
213.13,565.05
213.58,565.04
214.04,564.88
214.49,564.44
214.94,563.62
215.39,562.34
215.84,560.55
216.30,558.25
216.75,555.49
217.20,552.36
217.65,549.00
218.11,545.58
218.56,542.26
219.01,539.23
219.46,536.65
219.91,534.66
220.37,533.33
220.82,532.72
221.27,532.83
221.72,533.61
222.17,534.96
222.63,536.77
223.08,538.89
223.53,541.18
223.98,543.47
224.43,545.63
224.88,547.54
225.34,549.10
225.79,550.26
226.24,550.99
226.69,551.28
227.14,551.18
227.59,550.73
228.04,549.98
228.50,549.00
228.95,547.85
229.40,546.56
229.85,545.19
230.30,543.79
230.75,542.42
231.20,541.13
231.66,540.01
232.11,539.15
232.56,538.63
233.01,538.55
233.46,538.97
233.91,539.93
234.36,541.39
234.81,543.31
235.26,545.59
235.71,548.08
236.17,550.63
236.62,553.08
237.07,555.29
237.52,557.16
237.97,558.60
238.42,559.59
238.87,560.12
239.32,560.19
239.77,559.84
240.22,559.10
240.67,557.98
241.12,556.51
241.57,554.71
242.02,552.61
242.47,550.26
242.92,547.73
243.37,545.13
243.82,542.57
244.27,540.18
244.72,538.08
245.18,536.39
245.63,535.19
246.08,534.50
246.53,534.33
246.98,534.63
247.43,535.32
247.88,536.31
248.33,537.48
248.78,538.75
249.23,540.01
249.68,541.21
250.12,542.31
250.57,543.30
251.02,544.18
251.47,545.00
251.92,545.80
252.37,546.63
252.82,547.54
253.27,548.59
253.72,549.81
254.17,551.20
254.62,552.77
255.07,554.49
255.52,556.32
255.97,558.20
256.42,560.09
256.87,561.93
257.32,563.64
257.77,565.18
258.22,566.47
258.66,567.46
259.11,568.07
259.56,568.25
260.01,567.93
260.46,567.07
260.91,565.66
261.36,563.70
261.81,561.26
262.26,558.42
262.71,555.32
263.15,552.12
263.60,549.00
264.05,546.14
264.50,543.71
264.95,541.84
265.40,540.64
265.85,540.15
266.30,540.37
266.74,541.25
267.19,542.70
267.64,544.63
268.09,546.89
268.54,549.37
268.99,551.95
269.43,554.52
269.88,556.99
270.33,559.28
270.78,561.32
271.23,563.07
271.68,564.50
272.12,565.59
272.57,566.35
273.02,566.81
273.47,567.00
273.92,566.99
274.36,566.83
274.81,566.59
275.26,566.31
275.71,565.99
276.16,565.64
276.60,565.21
277.05,564.66
277.50,563.92
277.95,562.96
278.39,561.76
278.84,560.35
279.29,558.80
279.74,557.23
280.19,555.79
280.63,554.62
281.08,553.87
281.53,553.65
281.98,554.02
282.42,554.99
282.87,556.50
283.32,558.46
283.76,560.71
284.21,563.08
284.66,565.42
285.11,567.58
285.55,569.45
286.00,570.96
286.45,572.09
286.89,572.87
287.34,573.37
287.79,573.68
288.23,573.88
288.68,574.07
289.13,574.30
289.58,574.61
290.02,575.01
290.47,575.49
290.92,576.01
291.36,576.56
291.81,577.11
292.26,577.66
292.70,578.22
293.15,578.80
293.60,579.43
294.04,580.13
294.49,580.91
294.93,581.75
295.38,582.62
295.83,583.48
296.27,584.28
296.72,584.97
297.17,585.51
297.61,585.87
298.06,586.04
298.50,586.00
298.95,585.76
299.40,585.33
299.84,584.70
300.29,583.89
300.73,582.89
301.18,581.71
301.63,580.36
302.07,578.86
302.52,577.23
302.96,575.53
303.41,573.79
303.85,572.07
304.30,570.44
304.75,568.95
305.19,567.65
305.64,566.58
306.08,565.76
306.53,565.18
306.97,564.82
307.42,564.62
307.86,564.53
308.31,564.49
308.75,564.43
309.20,564.33
309.65,564.16
310.09,563.94
310.54,563.70
310.98,563.49
311.43,563.38
311.87,563.42
312.32,563.64
312.76,564.04
313.21,564.61
313.65,565.26
314.10,565.93
314.54,566.51
314.99,566.91
315.43,567.06
315.87,566.92
316.32,566.49
316.76,565.83
317.21,564.99
317.65,564.10
318.10,563.26
318.54,562.58
318.99,562.17
319.43,562.10
319.88,562.38
320.32,563.03
320.76,563.99
321.21,565.19
321.65,566.56
322.10,568.00
322.54,569.43
322.99,570.79
323.43,572.05
323.87,573.22
324.32,574.30
324.76,575.35
325.21,576.43
325.65,577.56
326.09,578.80
326.54,580.15
326.98,581.61
327.42,583.13
327.87,584.67
328.31,586.17
328.76,587.55
329.20,588.75
329.64,589.74
330.09,590.47
330.53,590.95
330.97,591.16
331.42,591.14
331.86,590.93
332.30,590.55
332.75,590.06
333.19,589.46
333.63,588.78
334.08,588.00
334.52,587.10
334.96,586.05
335.41,584.78
335.85,583.28
336.29,581.53
336.74,579.54
337.18,577.37
337.62,575.09
338.06,572.82
338.51,570.69
338.95,568.83
339.39,567.34
339.84,566.31
340.28,565.79
340.72,565.77
341.16,566.21
341.61,567.04
342.05,568.14
342.49,569.40
342.93,570.71
343.38,571.95
343.82,573.05
344.26,573.97
344.70,574.68
345.15,575.21
345.59,575.61
346.03,575.93
346.47,576.25
346.92,576.62
347.36,577.08
347.80,577.65
348.24,578.32
348.68,579.04
349.13,579.75
349.57,580.36
350.01,580.81
350.45,581.02
350.89,580.98
351.34,580.67
351.78,580.17
352.22,579.55
352.66,578.96
353.10,578.52
353.54,578.40
353.99,578.71
354.43,579.53
354.87,580.91
355.31,582.82
355.75,585.16
356.19,587.81
356.63,590.61
357.08,593.40
357.52,596.02
357.96,598.36
358.40,600.33
358.84,601.89
359.28,603.07
359.72,603.89
360.16,604.41
360.60,604.70
361.05,604.83
361.49,604.84
361.93,604.79
362.37,604.68
362.81,604.54
363.25,604.36
363.69,604.14
364.13,603.87
364.57,603.54
365.01,603.14
365.45,602.67
365.89,602.14
366.33,601.53
366.78,600.88
367.22,600.17
367.66,599.43
368.10,598.65
368.54,597.85
368.98,597.02
369.42,596.17
369.86,595.34
370.30,594.55
370.74,593.84
371.18,593.29
371.62,592.96
372.06,592.93
372.50,593.26
372.94,594.01
373.38,595.20
373.82,596.83
374.26,598.88
374.70,601.29
375.14,603.99
375.58,606.92
376.02,609.99
376.46,613.12
376.90,616.25
377.34,619.32
377.78,622.28
378.21,625.10
378.65,627.73
379.09,630.13
379.53,632.28
379.97,634.13
380.41,635.67
380.85,636.89
381.29,637.77
381.73,638.35
382.17,638.67
382.61,638.81
383.05,638.86
383.49,638.94
383.93,639.18
384.36,639.72
384.80,640.66
385.24,642.11
385.68,644.14
386.12,646.75
386.56,649.95
387.00,653.66
387.44,657.80
387.87,662.24
388.31,666.84
388.75,671.46
389.19,675.97
389.63,680.23
390.07,684.18
390.51,687.77
390.94,691.00
391.38,693.91
391.82,696.58
392.26,699.10
392.70,701.60
393.14,704.18
393.57,706.93
394.01,709.93
394.45,713.21
394.89,716.76
395.33,720.53
395.76,724.47
396.20,728.46
396.64,732.39
397.08,736.15
397.52,739.63
397.95,742.76
398.39,745.46
398.83,747.73
399.27,749.58
399.70,751.05
400.14,752.23
400.58,753.24
401.02,754.20
401.45,755.26
401.89,756.55
402.33,758.20
402.77,760.31
403.20,762.97
403.64,766.19
404.08,769.99
404.52,774.32
404.95,779.11
405.39,784.26
405.83,789.68
406.26,795.23
406.70,800.83
407.14,806.39
407.58,811.82
408.01,817.11
408.45,822.24
408.89,827.21
409.32,832.07
409.76,836.87
410.20,841.64
410.63,846.44
411.07,851.31
411.51,856.24
411.94,861.27
412.38,866.37
412.82,871.54
413.25,876.76
413.69,882.03
414.12,887.34
414.56,892.72
415.00,898.18
415.43,903.76
415.87,909.48
416.31,915.36
416.74,921.42
417.18,927.68
417.61,934.11
418.05,940.70
418.49,947.44
418.92,954.30
419.36,961.25
419.79,968.29
420.23,975.41
420.67,982.62
421.10,989.95
421.54,997.44
421.97,1005.12
422.41,1013.03
422.84,1021.17
423.28,1029.54
423.71,1038.11
424.15,1046.80
424.59,1055.54
425.02,1064.24
425.46,1072.82
425.89,1081.21
426.33,1089.41
426.76,1097.43
427.20,1105.33
427.63,1113.21
428.07,1121.18
428.50,1129.37
428.94,1137.87
429.37,1146.78
429.81,1156.13
430.24,1165.95
430.68,1176.19
431.11,1186.78
431.55,1197.61
431.98,1208.53
432.42,1219.37
432.85,1229.95
433.28,1240.12
433.72,1249.71
434.15,1258.62
434.59,1266.80
435.02,1274.25
435.46,1281.04
435.89,1287.29
436.33,1293.16
436.76,1298.82
437.19,1304.43
437.63,1310.14
438.06,1316.06
438.50,1322.27
438.93,1328.82
439.37,1335.72
439.80,1343.00
440.23,1350.67
440.67,1358.74
441.10,1367.21
441.53,1376.07
441.97,1385.28
442.40,1394.78
442.84,1404.47
443.27,1414.19
443.70,1423.81
444.14,1433.17
444.57,1442.13
445.00,1450.59
445.44,1458.50
445.87,1465.88
446.30,1472.76
446.74,1479.24
447.17,1485.44
447.60,1491.48
448.04,1497.46
448.47,1503.50
448.90,1509.68
449.34,1516.08
449.77,1522.79
450.20,1529.88
450.64,1537.46
451.07,1545.63
451.50,1554.49
451.93,1564.13
452.37,1574.61
452.80,1585.96
453.23,1598.14
453.67,1611.11
454.10,1624.74
454.53,1638.92
454.96,1653.53
455.40,1668.46
455.83,1683.64
456.26,1699.03
456.69,1714.65
457.13,1730.51
457.56,1746.65
457.99,1763.07
458.42,1779.75
458.86,1796.65
459.29,1813.67
459.72,1830.70
460.15,1847.64
460.58,1864.38
461.02,1880.87
461.45,1897.06
461.88,1912.99
462.31,1928.66
462.74,1944.13
463.18,1959.41
463.61,1974.52
464.04,1989.45
464.47,2004.19
464.90,2018.75
465.33,2033.20
465.77,2047.67
466.20,2062.36
466.63,2077.58
467.06,2093.65
467.49,2110.89
467.92,2129.61
468.35,2149.97
468.78,2172.03
469.22,2195.69
469.65,2220.72
470.08,2246.81
470.51,2273.57
470.94,2300.68
471.37,2327.88
471.80,2355.03
472.23,2382.16
472.66,2409.41
473.10,2437.02
473.53,2465.28
473.96,2494.44
474.39,2524.67
474.82,2556.03
475.25,2588.41
475.68,2621.64
476.11,2655.46
476.54,2689.60
476.97,2723.90
477.40,2758.31
477.83,2792.93
478.26,2828.05
478.69,2864.03
479.12,2901.30
479.55,2940.20
479.98,2980.93
480.41,3023.44
480.84,3067.44
481.27,3112.36
481.70,3157.47
482.13,3201.95
482.56,3245.03
482.99,3286.14
483.42,3324.99
483.85,3361.62
484.28,3396.43
484.71,3430.06
485.14,3463.36
485.57,3497.14
486.00,3532.12
486.43,3568.74
486.86,3607.12
487.29,3647.03
487.72,3687.93
488.15,3729.08
488.58,3769.71
489.01,3809.11
489.44,3846.80
489.87,3882.65
490.30,3916.82
490.72,3949.83
491.15,3982.37
491.58,4015.23
492.01,4049.10
492.44,4084.42
492.87,4121.29
493.30,4159.40
493.73,4198.08
494.16,4236.33
494.59,4273.03
495.01,4307.09
495.44,4337.64
495.87,4364.22
496.30,4386.85
496.73,4406.07
497.16,4422.90
497.59,4438.69
498.01,4454.91
498.44,4472.96
498.87,4493.92
499.30,4518.39
499.73,4546.40
500.16,4577.38
500.58,4610.26
501.01,4643.63
501.44,4675.99
501.87,4705.97
502.30,4732.59
502.72,4755.42
503.15,4774.65
503.58,4791.10
504.01,4806.07
504.44,4821.18
504.86,4838.05
505.29,4858.08
505.72,4882.21
506.15,4910.71
506.57,4943.17
507.00,4978.50
507.43,5015.11
507.86,5051.12
508.28,5084.63
508.71,5114.08
509.14,5138.41
509.57,5157.27
509.99,5171.10
510.42,5181.01
510.85,5188.67
511.27,5196.05
511.70,5205.08
512.13,5217.42
512.56,5234.16
512.98,5255.67
513.41,5281.53
513.84,5310.65
514.26,5341.36
514.69,5371.72
515.12,5399.80
515.54,5423.96
515.97,5443.16
516.40,5457.05
516.82,5466.10
517.25,5471.53
517.68,5475.12
518.10,5479.04
518.53,5485.45
518.95,5496.31
519.38,5512.99
519.81,5536.16
520.23,5565.63
520.66,5600.40
521.09,5638.74
521.51,5678.45
521.94,5717.11
522.36,5752.40
522.79,5782.40
523.22,5805.82
523.64,5822.19
524.07,5831.88
524.49,5836.04
524.92,5836.49
525.34,5835.45
525.77,5835.24
526.20,5838.02
526.62,5845.51
527.05,5858.75
527.47,5878.00
527.90,5902.75
528.32,5931.73
528.75,5963.13
529.17,5994.86
529.60,6024.74
530.02,6050.89
530.45,6071.87
530.87,6086.92
531.30,6096.00
531.72,6099.84
532.15,6099.78
532.57,6097.64
533.00,6095.44
533.42,6095.21
533.85,6098.68
534.27,6107.06
534.70,6120.96
535.12,6140.24
535.55,6164.04
535.97,6190.93
536.40,6219.01
536.82,6246.18
537.25,6270.40
537.67,6289.91
538.09,6303.48
538.52,6310.56
538.94,6311.38
539.37,6306.94
539.79,6298.87
540.22,6289.33
540.64,6280.70
541.06,6275.33
541.49,6275.28
541.91,6282.02
542.34,6296.30
542.76,6318.04
543.18,6346.30
543.61,6379.40
544.03,6415.09
544.46,6450.83
544.88,6484.04
545.30,6512.43
545.73,6534.20
546.15,6548.33
546.57,6554.61
547.00,6553.71
547.42,6547.08
547.84,6536.78
548.27,6525.29
548.69,6515.18
549.11,6508.88
549.54,6508.38
549.96,6515.06
550.38,6529.53
550.81,6551.56
551.23,6580.14
551.65,6613.54
552.07,6649.53
552.50,6685.59
552.92,6719.13
553.34,6747.80
553.77,6769.70
554.19,6783.56
554.61,6788.91
555.03,6786.09
555.46,6776.23
555.88,6761.19
556.30,6743.30
556.72,6725.19
557.15,6709.50
557.57,6698.60
557.99,6694.37
558.41,6698.01
558.84,6709.90
559.26,6729.57
559.68,6755.78
560.10,6786.64
560.52,6819.77
560.95,6852.60
561.37,6882.62
561.79,6907.60
562.21,6925.86
562.63,6936.44
563.06,6939.15
563.48,6934.69
563.90,6924.54
564.32,6910.82
564.74,6896.17
565.16,6883.44
565.58,6875.45
566.01,6874.71
566.43,6883.20
566.85,6902.11
567.27,6931.72
567.69,6971.40
568.11,7019.54
568.53,7073.76
568.96,7131.08
569.38,7188.17
569.80,7241.64
570.22,7288.40
570.64,7325.85
571.06,7352.20
571.48,7366.57
571.90,7369.09
572.32,7360.85
572.74,7343.83
573.16,7320.65
573.58,7294.37
574.01,7268.16
574.43,7245.03
574.85,7227.56
575.27,7217.67
575.69,7216.49
576.11,7224.23
576.53,7240.26
576.95,7263.11
577.37,7290.71
577.79,7320.50
578.21,7349.73
578.63,7375.68
579.05,7395.87
579.47,7408.32
579.89,7411.70
580.31,7405.45
580.73,7389.83
581.15,7365.92
581.57,7335.54
581.99,7301.09
582.41,7265.40
582.83,7231.41
583.25,7202.02
583.67,7179.77
584.09,7166.68
584.51,7164.04
584.93,7172.38
585.34,7191.40
585.76,7220.01
586.18,7256.50
586.60,7298.66
587.02,7343.98
587.44,7389.84
587.86,7433.76
588.28,7473.52
588.70,7507.39
589.12,7534.15
589.54,7553.27
589.95,7564.89
590.37,7569.80
590.79,7569.45
591.21,7565.78
591.63,7561.16
592.05,7558.16
592.47,7559.41
592.89,7567.36
593.30,7584.10
593.72,7611.21
594.14,7649.58
594.56,7699.37
594.98,7759.93
595.40,7829.92
595.81,7907.33
596.23,7989.67
596.65,8074.10
597.07,8157.67
597.49,8237.51
597.90,8310.96
598.32,8375.82
598.74,8430.42
599.16,8473.74
599.58,8505.45
599.99,8525.94
600.41,8536.27
600.83,8538.10
601.25,8533.54
601.66,8525.03
602.08,8515.14
602.50,8506.34
602.92,8500.86
603.33,8500.50
603.75,8506.46
604.17,8519.30
604.59,8538.88
605.00,8564.38
605.42,8594.38
605.84,8627.04
606.25,8660.18
606.67,8691.56
607.09,8719.00
607.51,8740.57
607.92,8754.76
608.34,8760.55
608.76,8757.49
609.17,8745.71
609.59,8725.92
610.01,8699.31
610.42,8667.49
610.84,8632.38
611.26,8596.10
611.67,8560.80
612.09,8528.60
612.51,8501.40
612.92,8480.80
613.34,8468.00
613.75,8463.74
614.17,8468.21
614.59,8481.08
615.00,8501.52
615.42,8528.26
615.83,8559.67
616.25,8593.88
616.67,8628.95
617.08,8662.92
617.50,8694.02
617.91,8720.72
618.33,8741.85
618.75,8756.66
619.16,8764.83
619.58,8766.51
619.99,8762.29
620.41,8753.12
620.82,8740.29
621.24,8725.30
621.65,8709.82
622.07,8695.49
622.48,8683.92
622.90,8676.51
623.31,8674.40
623.73,8678.37
624.14,8688.85
624.56,8705.82
624.97,8728.92
625.39,8757.40
625.80,8790.26
626.22,8826.29
626.63,8864.16
627.05,8902.56
627.46,8940.20
627.88,8975.96
628.29,9008.85
628.71,9038.10
629.12,9063.14
629.54,9083.60
629.95,9099.34
630.37,9110.44
630.78,9117.18
631.19,9120.09
631.61,9119.91
632.02,9117.55
632.44,9114.10
632.85,9110.75
633.26,9108.71
633.68,9109.12
634.09,9113.00
634.51,9121.13
634.92,9134.05
635.33,9151.99
635.75,9174.89
636.16,9202.42
636.57,9234.02
636.99,9268.97
637.40,9306.41
637.82,9345.42
638.23,9385.08
638.64,9424.45
639.06,9462.63
639.47,9498.79
639.88,9532.19
640.30,9562.20
640.71,9588.33
641.12,9610.28
641.53,9627.95
641.95,9641.45
642.36,9651.15
642.77,9657.62
643.19,9661.65
643.60,9664.18
644.01,9666.26
644.42,9668.99
644.84,9673.45
645.25,9680.62
645.66,9691.34
646.08,9706.27
646.49,9725.79
646.90,9750.05
647.31,9778.90
647.73,9811.92
648.14,9848.48
648.55,9887.71
648.96,9928.59
649.37,9970.02
649.79,10010.83
650.20,10049.91
650.61,10086.24
651.02,10118.95
651.43,10147.37
651.85,10171.10
652.26,10189.98
652.67,10204.14
653.08,10213.94
653.49,10220.01
653.90,10223.15
654.32,10224.28
654.73,10224.39
655.14,10224.50
655.55,10225.56
655.96,10228.41
656.37,10233.78
656.78,10242.24
657.20,10254.17
657.61,10269.81
658.02,10289.22
658.43,10312.31
658.84,10338.86
659.25,10368.50
659.66,10400.78
660.07,10435.10
660.48,10470.83
660.90,10507.23
661.31,10543.56
661.72,10579.05
662.13,10612.98
662.54,10644.71
662.95,10673.71
663.36,10699.58
663.77,10722.10
664.18,10741.24
664.59,10757.15
665.00,10770.14
665.41,10780.67
665.82,10789.30
666.23,10796.64
666.64,10803.33
667.05,10809.98
667.46,10817.11
667.87,10825.19
668.28,10834.55
668.69,10845.46
669.10,10858.09
669.51,10872.53
669.92,10888.84
670.33,10907.02
670.74,10927.05
671.15,10948.85
671.56,10972.30
671.97,10997.23
672.38,11023.37
672.79,11050.37
673.20,11077.79
673.61,11105.12
674.02,11131.78
674.42,11157.14
674.83,11180.61
675.24,11201.60
675.65,11219.62
676.06,11234.27
676.47,11245.32
676.88,11252.69
677.29,11256.49
677.70,11256.99
678.11,11254.65
678.51,11250.07
678.92,11243.95
679.33,11237.07
679.74,11230.20
680.15,11224.06
680.56,11219.33
680.97,11216.55
681.37,11216.12
681.78,11218.33
682.19,11223.34
682.60,11231.23
683.01,11241.96
683.42,11255.45
683.82,11271.58
684.23,11290.14
684.64,11310.88
685.05,11333.47
685.45,11357.49
685.86,11382.42
686.27,11407.65
686.68,11432.51
687.09,11456.25
687.49,11478.17
687.90,11497.57
688.31,11513.88
688.72,11526.65
689.12,11535.59
689.53,11540.63
689.94,11541.85
690.35,11539.54
690.75,11534.12
691.16,11526.19
691.57,11516.42
691.97,11505.58
692.38,11494.48
692.79,11483.96
693.20,11474.84
693.60,11467.91
694.01,11463.88
694.42,11463.33
694.82,11466.73
695.23,11474.34
695.64,11486.23
696.04,11502.26
696.45,11522.07
696.86,11545.11
697.26,11570.66
697.67,11597.87
698.07,11625.85
698.48,11653.69
698.89,11680.54
699.29,11705.63
699.70,11728.34
700.11,11748.15
700.51,11764.72
700.92,11777.79
701.32,11787.22
701.73,11792.94
702.14,11794.99
702.54,11793.46
702.95,11788.54
703.35,11780.54
703.76,11769.92
704.16,11757.24
704.57,11743.23
704.97,11728.72
705.38,11714.62
705.79,11701.83
706.19,11691.24
706.60,11683.63
707.00,11679.61
707.41,11679.64
707.81,11683.96
708.22,11692.62
708.62,11705.50
709.03,11722.29
709.43,11742.58
709.84,11765.79
710.24,11791.29
710.65,11818.33
711.05,11846.12
711.46,11873.85
711.86,11900.69
712.27,11925.88
712.67,11948.71
713.07,11968.63
713.48,11985.22
713.88,11998.24
714.29,12007.58
714.69,12013.32
715.10,12015.61
715.50,12014.69
