wavelength,counts
188.65,97.29
189.10,97.29
189.56,97.29
190.01,97.29
190.47,97.29
190.92,116.42
191.37,125.07
191.83,135.35
192.28,147.21
192.74,160.54
193.19,175.15
193.64,190.76
194.10,207.52
194.55,225.29
195.01,243.90
195.46,263.21
195.91,283.08
196.37,303.35
196.82,323.88
197.27,344.49
197.73,364.99
198.18,385.18
198.63,404.83
199.09,423.73
199.54,441.68
199.99,458.50
200.45,474.04
200.90,488.22
201.35,501.00
201.81,512.37
202.26,522.37
202.71,531.06
203.17,538.52
203.62,544.83
204.07,550.06
204.53,554.29
204.98,557.59
205.43,560.04
205.89,561.71
206.34,562.69
206.79,563.08
207.25,562.97
207.70,562.47
208.15,561.67
208.60,560.68
209.06,559.54
209.51,558.33
209.96,557.08
210.41,555.81
210.87,554.55
211.32,553.32
211.77,552.15
212.23,551.09
212.68,550.20
213.13,549.52
213.58,549.10
214.04,548.96
214.49,549.12
214.94,549.52
215.39,550.11
215.84,550.78
216.30,551.42
216.75,551.91
217.20,552.16
217.65,552.08
218.11,551.65
218.56,550.88
219.01,549.82
219.46,548.58
219.91,547.27
220.37,546.04
220.82,545.01
221.27,544.30
221.72,543.96
222.17,544.04
222.63,544.49
223.08,545.27
223.53,546.25
223.98,547.33
224.43,548.39
224.88,549.32
225.34,550.07
225.79,550.61
226.24,550.97
226.69,551.20
227.14,551.39
227.59,551.62
228.04,551.98
228.50,552.52
228.95,553.29
229.40,554.27
229.85,555.44
230.30,556.74
230.75,558.10
231.20,559.44
231.66,560.70
232.11,561.80
232.56,562.68
233.01,563.30
233.46,563.61
233.91,563.58
234.36,563.19
234.81,562.46
235.26,561.41
235.71,560.08
236.17,558.55
236.62,556.88
237.07,555.16
237.52,553.47
237.97,551.86
238.42,550.38
238.87,549.05
239.32,547.90
239.77,546.91
240.22,546.10
240.67,545.47
241.12,545.04
241.57,544.83
242.02,544.86
242.47,545.13
242.92,545.66
243.37,546.42
243.82,547.37
244.27,548.47
244.72,549.63
245.18,550.80
245.63,551.88
246.08,552.81
246.53,553.55
246.98,554.07
247.43,554.37
247.88,554.47
248.33,554.40
248.78,554.21
249.23,553.96
249.68,553.69
250.12,553.45
250.57,553.27
251.02,553.18
251.47,553.22
251.92,553.41
252.37,553.78
252.82,554.37
253.27,555.18
253.72,556.24
254.17,557.52
254.62,558.98
255.07,560.58
255.52,562.24
255.97,563.87
256.42,565.38
256.87,566.71
257.32,567.79
257.77,568.60
258.22,569.13
258.66,569.38
259.11,569.39
259.56,569.16
260.01,568.72
260.46,568.07
260.91,567.22
261.36,566.17
261.81,564.93
262.26,563.51
262.71,561.97
263.15,560.35
263.60,558.73
264.05,557.21
264.50,555.84
264.95,554.72
265.40,553.87
265.85,553.31
266.30,553.03
266.74,552.97
267.19,553.07
267.64,553.25
268.09,553.42
268.54,553.51
268.99,553.45
269.43,553.20
269.88,552.74
270.33,552.08
270.78,551.23
271.23,550.22
271.68,549.14
272.12,548.03
272.57,546.99
273.02,546.11
273.47,545.46
273.92,545.12
274.36,545.14
274.81,545.52
275.26,546.23
275.71,547.22
276.16,548.37
276.60,549.56
277.05,550.67
277.50,551.58
277.95,552.19
278.39,552.46
278.84,552.38
279.29,551.99
279.74,551.35
280.19,550.57
280.63,549.75
281.08,548.98
281.53,548.35
281.98,547.92
282.42,547.72
282.87,547.77
283.32,548.06
283.76,548.55
284.21,549.23
284.66,550.04
285.11,550.95
285.55,551.91
286.00,552.89
286.45,553.86
286.89,554.79
287.34,555.68
287.79,556.55
288.23,557.40
288.68,558.30
289.13,559.29
289.58,560.44
290.02,561.83
290.47,563.50
290.92,565.49
291.36,567.81
291.81,570.43
292.26,573.31
292.70,576.36
293.15,579.47
293.60,582.53
294.04,585.43
294.49,588.08
294.93,590.39
295.38,592.29
295.83,593.75
296.27,594.75
296.72,595.26
297.17,595.30
297.61,594.88
298.06,594.03
298.50,592.82
298.95,591.29
299.40,589.53
299.84,587.63
300.29,585.67
300.73,583.74
301.18,581.90
301.63,580.21
302.07,578.68
302.52,577.32
302.96,576.11
303.41,575.03
303.85,574.05
304.30,573.14
304.75,572.29
305.19,571.46
305.64,570.66
306.08,569.89
306.53,569.14
306.97,568.43
307.42,567.77
307.86,567.21
308.31,566.77
308.75,566.50
309.20,566.46
309.65,566.69
310.09,567.19
310.54,567.99
310.98,569.03
311.43,570.26
311.87,571.59
312.32,572.90
312.76,574.10
313.21,575.10
313.65,575.81
314.10,576.19
314.54,576.25
314.99,576.00
315.43,575.50
315.87,574.81
316.32,574.03
316.76,573.26
317.21,572.57
317.65,572.08
318.10,571.86
318.54,571.96
318.99,572.43
319.43,573.27
319.88,574.43
320.32,575.86
320.76,577.46
321.21,579.11
321.65,580.69
322.10,582.09
322.54,583.23
322.99,584.08
323.43,584.62
323.87,584.89
324.32,584.96
324.76,584.91
325.21,584.82
325.65,584.77
326.09,584.81
326.54,584.96
326.98,585.22
327.42,585.54
327.87,585.88
328.31,586.18
328.76,586.37
329.20,586.40
329.64,586.25
330.09,585.90
330.53,585.37
330.97,584.69
331.42,583.94
331.86,583.19
332.30,582.52
332.75,582.02
333.19,581.80
333.63,581.91
334.08,582.41
334.52,583.35
334.96,584.70
335.41,586.46
335.85,588.54
336.29,590.85
336.74,593.26
337.18,595.63
337.62,597.79
338.06,599.58
338.51,600.85
338.95,601.48
339.39,601.37
339.84,600.50
340.28,598.88
340.72,596.60
341.16,593.77
341.61,590.56
342.05,587.16
342.49,583.79
342.93,580.64
343.38,577.88
343.82,575.67
344.26,574.09
344.70,573.21
345.15,573.05
345.59,573.56
346.03,574.69
346.47,576.34
346.92,578.41
347.36,580.75
347.80,583.26
348.24,585.80
348.68,588.24
349.13,590.47
349.57,592.41
350.01,593.96
350.45,595.08
350.89,595.75
351.34,595.95
351.78,595.74
352.22,595.15
352.66,594.28
353.10,593.20
353.54,592.02
353.99,590.82
354.43,589.67
354.87,588.64
355.31,587.76
355.75,587.05
356.19,586.50
356.63,586.10
357.08,585.84
357.52,585.68
357.96,585.60
358.40,585.59
358.84,585.61
359.28,585.67
359.72,585.74
360.16,585.81
360.60,585.89
361.05,585.97
361.49,586.08
361.93,586.21
362.37,586.39
362.81,586.65
363.25,587.00
363.69,587.46
364.13,588.05
364.57,588.79
365.01,589.68
365.45,590.72
365.89,591.92
366.33,593.28
366.78,594.81
367.22,596.50
367.66,598.33
368.10,600.28
368.54,602.32
368.98,604.39
369.42,606.45
369.86,608.42
370.30,610.26
370.74,611.90
371.18,613.31
371.62,614.47
372.06,615.39
372.50,616.10
372.94,616.61
373.38,616.97
373.82,617.21
374.26,617.37
374.70,617.46
375.14,617.49
375.58,617.47
376.02,617.42
376.46,617.33
376.90,617.25
377.34,617.17
377.78,617.15
