wavelength,counts
188.65,112.64
189.10,112.64
189.56,112.64
190.01,112.64
190.47,112.64
190.92,129.07
191.37,136.16
191.83,144.41
192.28,153.81
192.74,164.34
193.19,175.93
193.64,188.52
194.10,202.44
194.55,217.72
195.01,234.38
195.46,252.42
195.91,271.76
196.37,292.27
196.82,313.75
197.27,335.96
197.73,358.59
198.18,381.31
198.63,403.75
199.09,425.57
199.54,446.47
199.99,466.16
200.45,484.44
200.90,501.17
201.35,516.25
201.81,529.65
202.26,541.34
202.71,551.35
203.17,559.68
203.62,566.36
204.07,571.41
204.53,574.89
204.98,576.86
205.43,577.44
205.89,576.79
206.34,575.10
206.79,572.61
207.25,569.55
207.70,566.18
208.15,562.72
208.60,559.35
209.06,556.21
209.51,553.40
209.96,550.96
210.41,548.88
210.87,547.16
211.32,545.78
211.77,544.70
212.23,543.91
212.68,543.41
213.13,543.20
213.58,543.30
214.04,543.69
214.49,544.38
214.94,545.34
215.39,546.54
215.84,547.91
216.30,549.39
216.75,550.90
217.20,552.35
217.65,553.66
218.11,554.76
218.56,555.59
219.01,556.11
219.46,556.28
219.91,556.12
220.37,555.65
220.82,554.93
221.27,554.03
221.72,553.06
222.17,552.13
222.63,551.32
223.08,550.74
223.53,550.42
223.98,550.36
224.43,550.51
224.88,550.76
225.34,550.95
225.79,550.93
226.24,550.52
226.69,549.59
227.14,548.03
227.59,545.83
228.04,543.03
228.50,539.78
228.95,536.24
229.40,532.67
229.85,529.31
230.30,526.41
230.75,524.19
231.20,522.80
231.66,522.32
232.11,522.77
232.56,524.05
233.01,526.01
233.46,528.45
233.91,531.12
234.36,533.76
234.81,536.16
235.26,538.13
235.71,539.56
236.17,540.40
236.62,540.68
237.07,540.50
237.52,539.99
237.97,539.30
238.42,538.59
238.87,538.00
239.32,537.62
239.77,537.51
240.22,537.68
240.67,538.10
241.12,538.71
241.57,539.44
242.02,540.21
242.47,540.95
242.92,541.57
243.37,542.05
243.82,542.34
244.27,542.45
244.72,542.38
245.18,542.16
245.63,541.83
246.08,541.45
246.53,541.05
246.98,540.70
247.43,540.42
247.88,540.25
248.33,540.19
248.78,540.23
249.23,540.36
249.68,540.54
250.12,540.77
250.57,541.01
251.02,541.28
251.47,541.58
251.92,541.96
252.37,542.45
252.82,543.12
253.27,544.00
253.72,545.12
254.17,546.49
254.62,548.08
255.07,549.83
255.52,551.66
255.97,553.46
256.42,555.12
256.87,556.55
257.32,557.69
257.77,558.49
258.22,558.97
258.66,559.17
259.11,559.17
259.56,559.08
260.01,558.99
260.46,559.00
260.91,559.17
261.36,559.55
261.81,560.12
262.26,560.86
262.71,561.71
263.15,562.60
263.60,563.47
264.05,564.27
264.50,564.96
264.95,565.55
265.40,566.04
265.85,566.50
266.30,566.96
266.74,567.50
267.19,568.17
267.64,568.98
268.09,569.95
268.54,571.05
268.99,572.24
