wavelength,counts
188.65,38.42
189.10,38.42
189.56,38.42
190.01,38.42
190.47,38.42
190.92,70.27
191.37,83.39
191.83,98.17
192.28,114.34
192.74,131.57
193.19,149.47
193.64,167.63
194.10,186.47
194.55,205.90
195.01,225.85
195.46,246.27
195.91,267.14
196.37,288.44
196.82,310.11
197.27,332.09
197.73,354.27
198.18,376.48
198.63,398.52
199.09,420.13
199.54,440.99
199.99,460.81
200.45,479.27
200.90,496.11
201.35,511.13
201.81,524.22
202.26,535.34
202.71,544.54
203.17,551.96
203.62,557.77
204.07,562.19
204.53,565.44
204.98,567.76
205.43,569.33
205.89,570.33
206.34,570.89
206.79,571.13
207.25,571.13
207.70,570.97
208.15,570.68
208.60,570.32
209.06,569.91
209.51,569.49
209.96,569.05
210.41,568.59
210.87,568.10
211.32,567.54
211.77,566.89
212.23,566.10
212.68,565.15
213.13,564.02
213.58,562.73
214.04,561.29
214.49,559.75
214.94,558.18
215.39,556.64
215.84,555.19
216.30,553.89
216.75,552.78
217.20,551.85
217.65,551.10
218.11,550.50
218.56,550.01
219.01,549.61
219.46,549.26
219.91,548.95
220.37,548.70
220.82,548.51
221.27,548.43
221.72,548.49
222.17,548.71
222.63,549.10
223.08,549.67
223.53,550.40
223.98,551.24
224.43,552.15
224.88,553.08
225.34,553.98
225.79,554.82
226.24,555.58
226.69,556.24
227.14,556.81
227.59,557.30
228.04,557.72
228.50,558.09
228.95,558.42
229.40,558.70
229.85,558.94
230.30,559.13
230.75,559.27
231.20,559.36
231.66,559.41
232.11,559.42
232.56,559.40
233.01,559.35
233.46,559.28
233.91,559.18
234.36,559.02
234.81,558.80
235.26,558.49
235.71,558.10
236.17,557.62
236.62,557.07
237.07,556.46
237.52,555.83
237.97,555.19
238.42,554.58
238.87,553.99
239.32,553.41
239.77,552.82
240.22,552.18
240.67,551.43
241.12,550.54
241.57,549.49
242.02,548.26
242.47,546.88
242.92,545.39
243.37,543.86
243.82,542.37
244.27,540.98
244.72,539.75
245.18,538.74
245.63,537.94
246.08,537.37
246.53,536.99
246.98,536.77
247.43,536.66
247.88,536.62
248.33,536.63
248.78,536.67
249.23,536.72
249.68,536.79
250.12,536.89
250.57,537.01
251.02,537.18
251.47,537.39
251.92,537.64
252.37,537.96
252.82,538.33
253.27,538.80
253.72,539.37
254.17,540.09
254.62,540.98
255.07,542.09
255.52,543.41
255.97,544.93
256.42,546.62
256.87,548.39
257.32,550.15
257.77,551.78
258.22,553.17
258.66,554.22
259.11,554.87
259.56,555.08
260.01,554.90
260.46,554.39
260.91,553.66
261.36,552.82
261.81,551.99
262.26,551.29
262.71,550.79
263.15,550.53
263.60,550.52
264.05,550.75
264.50,551.18
264.95,551.77
265.40,552.49
265.85,553.29
266.30,554.16
266.74,555.07
267.19,556.01
267.64,556.95
268.09,557.89
268.54,558.78
268.99,559.59
269.43,560.28
269.88,560.81
270.33,561.16
270.78,561.32
271.23,561.29
271.68,561.11
272.12,560.82
272.57,560.48
273.02,560.15
273.47,559.91
273.92,559.80
274.36,559.85
274.81,560.07
275.26,560.44
275.71,560.90
276.16,561.40
276.60,561.86
277.05,562.20
277.50,562.39
277.95,562.39
278.39,562.21
278.84,561.89
279.29,561.51
279.74,561.17
280.19,560.97
280.63,561.01
281.08,561.34
281.53,562.02
281.98,563.02
282.42,564.29
282.87,565.73
283.32,567.23
283.76,568.64
284.21,569.86
284.66,570.78
285.11,571.34
285.55,571.53
286.00,571.37
286.45,570.93
286.89,570.31
287.34,569.60
287.79,568.92
288.23,568.35
288.68,567.98
289.13,567.85
289.58,568.00
290.02,568.41
290.47,569.06
290.92,569.91
291.36,570.90
291.81,571.94
292.26,572.95
292.70,573.82
293.15,574.47
293.60,574.80
294.04,574.76
294.49,574.32
294.93,573.46
295.38,572.23
295.83,570.67
296.27,568.89
296.72,566.97
297.17,565.03
297.61,563.15
298.06,561.43
298.50,559.95
298.95,558.76
299.40,557.89
299.84,557.38
300.29,557.23
300.73,557.43
301.18,557.95
301.63,558.75
302.07,559.78
302.52,560.98
302.96,562.26
303.41,563.56
303.85,564.81
304.30,565.94
304.75,566.91
305.19,567.69
305.64,568.29
306.08,568.72
306.53,569.01
306.97,569.20
307.42,569.35
307.86,569.48
308.31,569.63
308.75,569.82
309.20,570.04
309.65,570.30
310.09,570.58
310.54,570.87
310.98,571.18
311.43,571.51
311.87,571.90
312.32,572.38
312.76,572.98
313.21,573.74
313.65,574.68
314.10,575.81
314.54,577.11
314.99,578.54
315.43,580.05
315.87,581.56
316.32,583.00
316.76,584.29
317.21,585.39
317.65,586.23
318.10,586.81
318.54,587.12
318.99,587.19
319.43,587.07
319.88,586.80
320.32,586.43
320.76,586.02
321.21,585.60
321.65,585.19
322.10,584.78
322.54,584.37
322.99,583.92
323.43,583.41
323.87,582.84
324.32,582.20
324.76,581.52
325.21,580.84
325.65,580.22
326.09,579.69
326.54,579.32
326.98,579.11
327.42,579.07
327.87,579.14
328.31,579.26
328.76,579.34
329.20,579.24
329.64,578.86
330.09,578.11
330.53,576.91
330.97,575.22
331.42,573.06
331.86,570.49
332.30,567.61
332.75,564.53
333.19,561.39
333.63,558.35
334.08,555.54
334.52,553.07
334.96,551.03
335.41,549.49
335.85,548.48
336.29,548.01
336.74,548.06
337.18,548.62
337.62,549.63
338.06,551.07
338.51,552.87
338.95,554.99
339.39,557.38
339.84,559.98
340.28,562.75
340.72,565.64
341.16,568.58
341.61,571.52
342.05,574.40
342.49,577.14
342.93,579.68
343.38,581.96
343.82,583.90
344.26,585.46
344.70,586.61
345.15,587.33
345.59,587.64
346.03,587.57
346.47,587.17
346.92,586.51
347.36,585.68
347.80,584.74
348.24,583.78
348.68,582.85
349.13,582.03
349.57,581.33
350.01,580.80
350.45,580.45
350.89,580.26
351.34,580.23
351.78,580.34
352.22,580.58
352.66,580.92
353.10,581.36
353.54,581.87
353.99,582.46
354.43,583.13
354.87,583.87
355.31,584.70
355.75,585.59
356.19,586.53
356.63,587.49
357.08,588.42
357.52,589.25
357.96,589.92
358.40,590.34
358.84,590.46
359.28,590.21
359.72,589.58
360.16,588.56
360.60,587.22
361.05,585.63
361.49,583.89
361.93,582.15
362.37,580.54
362.81,579.20
363.25,578.26
363.69,577.83
364.13,577.98
364.57,578.76
365.01,580.17
365.45,582.17
365.89,584.70
366.33,587.64
366.78,590.87
367.22,594.23
367.66,597.55
368.10,600.67
368.54,603.42
368.98,605.68
369.42,607.35
369.86,608.39
370.30,608.80
370.74,608.62
371.18,607.97
371.62,606.96
372.06,605.76
372.50,604.53
