wavelength,counts
188.65,694.02
189.10,694.02
189.56,694.02
190.01,694.02
190.47,694.02
190.92,714.59
191.37,723.78
191.83,734.64
192.28,747.11
192.74,761.07
193.19,776.31
193.64,792.57
194.10,810.00
194.55,828.44
195.01,847.70
195.46,867.60
195.91,887.95
196.37,908.55
196.82,929.22
197.27,949.78
197.73,970.06
198.18,989.90
198.63,1009.15
199.09,1027.70
199.54,1045.42
199.99,1062.21
200.45,1077.99
200.90,1092.66
201.35,1106.16
201.81,1118.40
202.26,1129.33
202.71,1138.90
203.17,1147.07
203.62,1153.84
204.07,1159.25
204.53,1163.37
204.98,1166.31
205.43,1168.19
205.89,1169.17
206.34,1169.40
206.79,1169.03
207.25,1168.18
207.70,1166.97
208.15,1165.47
208.60,1163.74
209.06,1161.85
209.51,1159.86
209.96,1157.83
210.41,1155.85
210.87,1154.01
211.32,1152.38
211.77,1151.05
212.23,1150.05
212.68,1149.40
213.13,1149.07
213.58,1148.98
214.04,1149.04
214.49,1149.13
214.94,1149.13
215.39,1148.96
215.84,1148.54
216.30,1147.86
216.75,1146.91
217.20,1145.74
217.65,1144.40
218.11,1142.95
218.56,1141.44
219.01,1139.90
219.46,1138.35
219.91,1136.79
220.37,1135.22
220.82,1133.63
221.27,1132.05
221.72,1130.48
222.17,1128.98
222.63,1127.60
223.08,1126.41
223.53,1125.45
223.98,1124.76
224.43,1124.34
224.88,1124.17
225.34,1124.23
225.79,1124.47
226.24,1124.84
226.69,1125.30
227.14,1125.83
227.59,1126.45
228.04,1127.17
228.50,1128.00
228.95,1128.97
229.40,1130.08
229.85,1131.30
230.30,1132.60
230.75,1133.91
231.20,1135.15
231.66,1136.25
232.11,1137.15
232.56,1137.80
233.01,1138.16
233.46,1138.25
233.91,1138.08
234.36,1137.68
234.81,1137.10
235.26,1136.37
235.71,1135.53
236.17,1134.61
236.62,1133.63
237.07,1132.63
237.52,1131.62
237.97,1130.65
238.42,1129.77
238.87,1129.02
239.32,1128.48
239.77,1128.21
240.22,1128.27
240.67,1128.71
241.12,1129.54
241.57,1130.75
242.02,1132.32
242.47,1134.16
242.92,1136.21
243.37,1138.37
243.82,1140.54
244.27,1142.64
244.72,1144.62
245.18,1146.41
245.63,1147.99
246.08,1149.37
246.53,1150.52
246.98,1151.47
247.43,1152.20
247.88,1152.73
248.33,1153.03
248.78,1153.11
249.23,1152.95
249.68,1152.53
250.12,1151.85
250.57,1150.93
251.02,1149.79
251.47,1148.47
251.92,1147.03
252.37,1145.53
252.82,1144.04
253.27,1142.62
253.72,1141.32
254.17,1140.18
254.62,1139.23
255.07,1138.45
255.52,1137.84
255.97,1137.37
256.42,1137.02
256.87,1136.74
257.32,1136.51
257.77,1136.31
258.22,1136.12
258.66,1135.93
259.11,1135.75
259.56,1135.61
260.01,1135.54
260.46,1135.58
260.91,1135.77
261.36,1136.15
261.81,1136.72
262.26,1137.50
262.71,1138.45
263.15,1139.51
263.60,1140.63
264.05,1141.73
264.50,1142.75
264.95,1143.63
265.40,1144.35
265.85,1144.90
266.30,1145.32
266.74,1145.65
267.19,1145.94
267.64,1146.26
268.09,1146.67
268.54,1147.22
268.99,1147.93
269.43,1148.81
269.88,1149.83
270.33,1150.98
270.78,1152.20
271.23,1153.42
271.68,1154.60
272.12,1155.67
272.57,1156.59
273.02,1157.32
273.47,1157.83
273.92,1158.12
274.36,1158.21
274.81,1158.12
275.26,1157.89
275.71,1157.57
276.16,1157.22
276.60,1156.90
277.05,1156.65
277.50,1156.53
277.95,1156.57
278.39,1156.78
278.84,1157.16
279.29,1157.65
279.74,1158.21
280.19,1158.72
280.63,1159.08
281.08,1159.18
281.53,1158.90
281.98,1158.16
282.42,1156.94
282.87,1155.23
283.32,1153.11
283.76,1150.67
284.21,1148.09
284.66,1145.51
285.11,1143.13
285.55,1141.09
286.00,1139.50
286.45,1138.45
286.89,1137.95
287.34,1137.96
287.79,1138.39
288.23,1139.14
288.68,1140.06
289.13,1141.02
289.58,1141.89
290.02,1142.57
290.47,1143.02
290.92,1143.20
291.36,1143.17
291.81,1142.97
292.26,1142.70
292.70,1142.48
293.15,1142.41
293.60,1142.58
294.04,1143.06
294.49,1143.89
294.93,1145.08
295.38,1146.58
295.83,1148.36
296.27,1150.35
296.72,1152.46
297.17,1154.62
297.61,1156.79
298.06,1158.90
298.50,1160.91
298.95,1162.81
299.40,1164.56
299.84,1166.15
300.29,1167.57
300.73,1168.80
301.18,1169.83
301.63,1170.65
302.07,1171.26
302.52,1171.69
302.96,1171.95
303.41,1172.08
303.85,1172.12
304.30,1172.10
304.75,1172.05
305.19,1172.00
305.64,1171.96
306.08,1171.94
306.53,1171.94
306.97,1171.93
307.42,1171.91
307.86,1171.84
308.31,1171.69
308.75,1171.42
309.20,1170.98
309.65,1170.34
310.09,1169.43
310.54,1168.25
310.98,1166.77
311.43,1165.02
311.87,1163.02
312.32,1160.84
312.76,1158.56
313.21,1156.27
313.65,1154.06
314.10,1152.02
314.54,1150.24
314.99,1148.79
315.43,1147.71
315.87,1147.05
316.32,1146.83
316.76,1147.08
317.21,1147.78
317.65,1148.94
318.10,1150.54
318.54,1152.54
318.99,1154.90
319.43,1157.56
319.88,1160.45
320.32,1163.47
320.76,1166.54
321.21,1169.56
321.65,1172.42
322.10,1175.03
322.54,1177.33
322.99,1179.25
323.43,1180.75
323.87,1181.83
324.32,1182.50
324.76,1182.77
325.21,1182.68
325.65,1182.28
326.09,1181.60
326.54,1180.69
326.98,1179.58
327.42,1178.31
327.87,1176.90
328.31,1175.40
328.76,1173.83
329.20,1172.23
329.64,1170.63
330.09,1169.09
330.53,1167.62
330.97,1166.28
331.42,1165.09
331.86,1164.09
332.30,1163.31
332.75,1162.77
333.19,1162.51
333.63,1162.53
334.08,1162.82
334.52,1163.38
334.96,1164.17
335.41,1165.12
335.85,1166.16
336.29,1167.19
336.74,1168.10
337.18,1168.81
337.62,1169.22
338.06,1169.27
338.51,1168.95
338.95,1168.26
339.39,1167.25
339.84,1165.96
340.28,1164.49
340.72,1162.89
341.16,1161.24
341.61,1159.59
342.05,1157.96
342.49,1156.37
342.93,1154.84
343.38,1153.37
343.82,1151.99
344.26,1150.73
344.70,1149.62
345.15,1148.74
345.59,1148.13
346.03,1147.84
346.47,1147.89
346.92,1148.28
347.36,1148.97
347.80,1149.91
348.24,1151.00
348.68,1152.17
349.13,1153.33
349.57,1154.39
350.01,1155.33
350.45,1156.12
350.89,1156.78
351.34,1157.36
351.78,1157.92
352.22,1158.54
352.66,1159.30
353.10,1160.24
353.54,1161.40
353.99,1162.79
354.43,1164.39
354.87,1166.15
355.31,1168.02
355.75,1169.91
356.19,1171.77
356.63,1173.53
357.08,1175.17
357.52,1176.64
357.96,1177.93
358.40,1179.02
358.84,1179.91
359.28,1180.56
359.72,1180.97
360.16,1181.11
360.60,1180.97
361.05,1180.54
361.49,1179.82
361.93,1178.84
362.37,1177.62
362.81,1176.20
363.25,1174.64
363.69,1172.97
364.13,1171.27
364.57,1169.59
365.01,1168.00
365.45,1166.56
365.89,1165.34
366.33,1164.39
366.78,1163.75
367.22,1163.48
367.66,1163.57
368.10,1164.01
368.54,1164.78
368.98,1165.82
369.42,1167.06
369.86,1168.42
370.30,1169.81
370.74,1171.17
371.18,1172.42
371.62,1173.50
372.06,1174.39
372.50,1175.06
372.94,1175.52
373.38,1175.79
373.82,1175.93
374.26,1176.01
374.70,1176.13
375.14,1176.37
375.58,1176.85
376.02,1177.65
376.46,1178.86
376.90,1180.51
377.34,1182.63
377.78,1185.21
378.21,1188.21
378.65,1191.59
379.09,1195.29
379.53,1199.25
379.97,1203.41
380.41,1207.72
380.85,1212.12
381.29,1216.53
381.73,1220.89
382.17,1225.10
382.61,1229.07
383.05,1232.68
383.49,1235.84
383.93,1238.44
384.36,1240.43
384.80,1241.77
385.24,1242.47
385.68,1242.59
386.12,1242.25
386.56,1241.58
387.00,1240.76
387.44,1239.99
387.87,1239.46
388.31,1239.32
388.75,1239.69
389.19,1240.62
389.63,1242.12
390.07,1244.09
390.51,1246.40
390.94,1248.86
391.38,1251.24
391.82,1253.35
392.26,1254.99
392.70,1256.01
393.14,1256.34
393.57,1255.97
394.01,1254.96
394.45,1253.44
394.89,1251.57
395.33,1249.55
395.76,1247.59
396.20,1245.90
396.64,1244.65
397.08,1243.99
397.52,1244.03
397.95,1244.84
398.39,1246.47
398.83,1248.89
399.27,1252.07
399.70,1255.94
400.14,1260.40
400.58,1265.32
401.02,1270.57
401.45,1276.01
401.89,1281.51
402.33,1286.95
402.77,1292.23
403.20,1297.29
403.64,1302.10
404.08,1306.69
404.52,1311.10
404.95,1315.44
405.39,1319.83
405.83,1324.41
406.26,1329.33
406.70,1334.74
407.14,1340.74
407.58,1347.41
408.01,1354.77
408.45,1362.81
408.89,1371.44
409.32,1380.58
409.76,1390.07
410.20,1399.78
410.63,1409.55
411.07,1419.24
411.51,1428.73
411.94,1437.92
412.38,1446.75
412.82,1455.20
413.25,1463.28
413.69,1471.06
414.12,1478.64
414.56,1486.13
415.00,1493.68
415.43,1501.43
415.87,1509.50
416.31,1517.99
416.74,1526.93
417.18,1536.32
417.61,1546.12
418.05,1556.21
418.49,1566.48
418.92,1576.80
419.36,1587.06
419.79,1597.16
420.23,1607.04
420.67,1616.68
421.10,1626.07
