wavelength,counts
188.65,666.06
189.10,666.06
189.56,666.06
190.01,666.06
190.47,666.06
190.92,699.11
191.37,712.87
191.83,728.45
192.28,745.59
192.74,763.92
193.19,783.01
193.64,802.38
194.10,822.35
194.55,842.74
195.01,863.35
195.46,884.02
195.91,904.61
196.37,925.02
196.82,945.13
197.27,964.88
197.73,984.21
198.18,1003.05
198.63,1021.34
199.09,1038.99
199.54,1055.90
199.99,1071.95
200.45,1086.99
200.90,1100.88
201.35,1113.50
201.81,1124.74
202.26,1134.50
202.71,1142.76
203.17,1149.53
203.62,1154.88
204.07,1158.93
204.53,1161.84
204.98,1163.79
205.43,1164.99
205.89,1165.62
206.34,1165.87
206.79,1165.86
207.25,1165.69
207.70,1165.39
208.15,1164.95
208.60,1164.35
209.06,1163.54
209.51,1162.47
209.96,1161.11
210.41,1159.46
210.87,1157.53
211.32,1155.38
211.77,1153.08
212.23,1150.70
212.68,1148.32
213.13,1145.99
213.58,1143.75
214.04,1141.63
214.49,1139.62
214.94,1137.73
215.39,1135.95
215.84,1134.28
216.30,1132.73
216.75,1131.32
217.20,1130.09
217.65,1129.08
218.11,1128.32
218.56,1127.84
219.01,1127.67
219.46,1127.81
219.91,1128.24
220.37,1128.91
220.82,1129.77
221.27,1130.77
221.72,1131.84
222.17,1132.92
222.63,1133.97
223.08,1134.98
223.53,1135.93
223.98,1136.85
224.43,1137.76
224.88,1138.70
225.34,1139.71
225.79,1140.83
226.24,1142.08
226.69,1143.49
227.14,1145.05
227.59,1146.77
228.04,1148.60
228.50,1150.52
228.95,1152.46
229.40,1154.34
229.85,1156.04
230.30,1157.46
230.75,1158.48
231.20,1158.97
231.66,1158.86
232.11,1158.11
232.56,1156.75
233.01,1154.87
233.46,1152.66
233.91,1150.34
234.36,1148.18
234.81,1146.43
235.26,1145.33
235.71,1145.04
236.17,1145.64
236.62,1147.08
237.07,1149.24
237.52,1151.92
237.97,1154.86
238.42,1157.81
238.87,1160.53
239.32,1162.87
239.77,1164.74
240.22,1166.15
240.67,1167.17
241.12,1167.92
241.57,1168.54
242.02,1169.15
242.47,1169.85
242.92,1170.65
243.37,1171.53
243.82,1172.40
244.27,1173.13
244.72,1173.57
245.18,1173.58
245.63,1173.06
246.08,1171.95
246.53,1170.25
246.98,1168.00
247.43,1165.34
247.88,1162.42
248.33,1159.44
248.78,1156.60
249.23,1154.09
249.68,1152.09
