wavelength,counts
188.65,268.55
189.10,268.55
189.56,268.55
190.01,268.55
190.47,268.55
190.92,309.57
191.37,326.04
191.83,344.25
192.28,363.74
192.74,383.98
193.19,404.37
193.64,424.28
194.10,444.23
194.55,464.04
195.01,483.58
195.46,502.75
195.91,521.49
196.37,539.76
196.82,557.49
197.27,574.65
197.73,591.18
198.18,607.04
198.63,622.20
199.09,636.60
199.54,650.21
199.99,662.98
200.45,674.86
200.90,685.84
201.35,695.87
201.81,704.93
202.26,713.01
202.71,720.12
203.17,726.27
203.62,731.51
204.07,735.89
204.53,739.50
204.98,742.42
205.43,744.76
205.89,746.62
206.34,748.10
206.79,749.29
207.25,750.27
207.70,751.07
208.15,751.73
208.60,752.25
209.06,752.62
209.51,752.81
209.96,752.79
210.41,752.52
210.87,751.97
211.32,751.12
211.77,749.96
212.23,748.50
212.68,746.76
213.13,744.79
213.58,742.66
214.04,740.46
214.49,738.29
214.94,736.23
215.39,734.39
215.84,732.87
216.30,731.72
216.75,731.00
217.20,730.74
217.65,730.93
218.11,731.53
218.56,732.49
219.01,733.75
219.46,735.20
219.91,736.75
220.37,738.30
220.82,739.76
221.27,741.02
221.72,742.00
222.17,742.63
222.63,742.89
223.08,742.74
223.53,742.21
223.98,741.34
224.43,740.20
224.88,738.91
225.34,737.56
225.79,736.27
226.24,735.14
226.69,734.24
227.14,733.62
227.59,733.29
228.04,733.21
228.50,733.32
228.95,733.57
229.40,733.87
229.85,734.16
230.30,734.40
230.75,734.56
231.20,734.67
231.66,734.75
232.11,734.86
232.56,735.06
233.01,735.42
233.46,735.97
233.91,736.74
234.36,737.76
234.81,739.00
235.26,740.46
235.71,742.08
236.17,743.83
236.62,745.65
237.07,747.48
237.52,749.25
237.97,750.88
238.42,752.31
238.87,753.44
239.32,754.21
239.77,754.58
240.22,754.50
240.67,753.99
241.12,753.10
241.57,751.88
242.02,750.46
242.47,748.96
242.92,747.49
243.37,746.19
243.82,745.14
244.27,744.40
244.72,743.99
245.18,743.90
245.63,744.08
246.08,744.48
246.53,745.00
246.98,745.57
247.43,746.13
247.88,746.61
248.33,746.98
248.78,747.21
249.23,747.30
249.68,747.25
250.12,747.07
250.57,746.80
251.02,746.46
251.47,746.07
251.92,745.67
252.37,745.27
252.82,744.91
253.27,744.59
253.72,744.33
254.17,744.14
254.62,744.02
255.07,743.97
255.52,743.99
255.97,744.07
256.42,744.20
256.87,744.36
257.32,744.54
257.77,744.72
258.22,744.87
258.66,744.96
259.11,744.99
259.56,744.93
260.01,744.80
260.46,744.60
260.91,744.35
261.36,744.12
261.81,743.94
262.26,743.88
262.71,744.01
263.15,744.41
263.60,745.11
264.05,746.17
264.50,747.57
264.95,749.30
265.40,751.29
265.85,753.43
266.30,755.61
266.74,757.69
267.19,759.53
267.64,761.01
268.09,762.04
268.54,762.57
268.99,762.60
269.43,762.16
269.88,761.33
270.33,760.22
270.78,758.95
271.23,757.62
271.68,756.33
272.12,755.17
272.57,754.19
273.02,753.41
273.47,752.84
273.92,752.48
274.36,752.32
274.81,752.34
275.26,752.51
275.71,752.82
276.16,753.23
276.60,753.73
277.05,754.29
277.50,754.88
277.95,755.49
278.39,756.10
278.84,756.72
279.29,757.35
279.74,758.01
280.19,758.71
280.63,759.46
281.08,760.25
281.53,761.05
281.98,761.82
282.42,762.46
282.87,762.87
283.32,762.95
283.76,762.58
284.21,761.68
284.66,760.20
285.11,758.14
285.55,755.58
286.00,752.62
286.45,749.44
286.89,746.21
287.34,743.14
287.79,740.43
288.23,738.25
288.68,736.71
289.13,735.89
289.58,735.83
290.02,736.51
290.47,737.87
290.92,739.81
291.36,742.22
291.81,744.94
292.26,747.84
292.70,750.72
293.15,753.44
293.60,755.83
294.04,757.75
294.49,759.10
294.93,759.79
295.38,759.83
295.83,759.25
296.27,758.14
296.72,756.64
297.17,754.92
297.61,753.16
298.06,751.53
298.50,750.20
298.95,749.26
299.40,748.79
299.84,748.81
300.29,749.30
300.73,750.21
301.18,751.49
301.63,753.03
302.07,754.77
302.52,756.61
302.96,758.47
303.41,760.28
303.85,761.95
304.30,763.40
304.75,764.57
305.19,765.38
305.64,765.80
306.08,765.80
306.53,765.38
306.97,764.56
307.42,763.39
307.86,761.94
308.31,760.28
308.75,758.48
309.20,756.63
309.65,754.78
310.09,753.00
310.54,751.34
310.98,749.85
311.43,748.58
311.87,747.59
312.32,746.91
312.76,746.62
313.21,746.73
313.65,747.28
314.10,748.23
314.54,749.55
314.99,751.13
315.43,752.86
315.87,754.61
316.32,756.23
316.76,757.59
317.21,758.62
317.65,759.25
318.10,759.47
318.54,759.32
318.99,758.86
319.43,758.18
319.88,757.37
320.32,756.51
320.76,755.68
321.21,754.93
321.65,754.28
322.10,753.75
322.54,753.31
322.99,752.95
323.43,752.65
323.87,752.37
324.32,752.10
324.76,751.82
325.21,751.54
325.65,751.25
326.09,750.97
326.54,750.70
326.98,750.45
327.42,750.23
327.87,750.03
328.31,749.85
328.76,749.69
329.20,749.55
329.64,749.46
330.09,749.43
330.53,749.51
330.97,749.73
331.42,750.12
331.86,750.68
332.30,751.42
332.75,752.29
333.19,753.25
333.63,754.23
334.08,755.16
334.52,755.97
334.96,756.63
335.41,757.09
335.85,757.35
336.29,757.44
336.74,757.37
337.18,757.19
337.62,756.93
338.06,756.63
338.51,756.31
338.95,755.98
339.39,755.64
339.84,755.26
340.28,754.85
340.72,754.40
341.16,753.90
341.61,753.36
342.05,752.81
342.49,752.28
342.93,751.79
343.38,751.39
343.82,751.09
344.26,750.90
344.70,750.82
345.15,750.79
345.59,750.77
346.03,750.68
346.47,750.43
346.92,749.95
347.36,749.18
347.80,748.08
348.24,746.66
348.68,744.96
349.13,743.05
349.57,741.05
350.01,739.09
350.45,737.31
350.89,735.84
351.34,734.77
351.78,734.17
352.22,734.07
352.66,734.47
353.10,735.31
353.54,736.51
353.99,737.98
354.43,739.62
354.87,741.31
355.31,743.00
355.75,744.60
356.19,746.11
356.63,747.51
357.08,748.82
357.52,750.10
357.96,751.37
358.40,752.68
358.84,754.06
359.28,755.50
359.72,757.02
360.16,758.56
360.60,760.11
361.05,761.62
361.49,763.05
361.93,764.38
362.37,765.59
362.81,766.68
363.25,767.66
363.69,768.53
364.13,769.29
364.57,769.94
365.01,770.46
365.45,770.82
365.89,770.98
366.33,770.90
366.78,770.55
367.22,769.93
367.66,769.04
368.10,767.92
368.54,766.64
368.98,765.28
369.42,763.94
369.86,762.68
370.30,761.57
370.74,760.63
371.18,759.84
371.62,759.15
372.06,758.52
372.50,757.87
372.94,757.18
373.38,756.43
373.82,755.65
374.26,754.93
374.70,754.35
375.14,754.02
375.58,754.02
376.02,754.42
376.46,755.20
376.90,756.30
377.34,757.60
377.78,758.94
378.21,760.13
378.65,761.00
379.09,761.43
379.53,761.32
379.97,760.67
380.41,759.54
380.85,758.05
381.29,756.37
381.73,754.66
382.17,753.11
382.61,751.84
383.05,750.94
383.49,750.46
383.93,750.37
384.36,750.64
384.80,751.19
385.24,751.95
385.68,752.86
386.12,753.86
386.56,754.94
387.00,756.10
387.44,757.38
387.87,758.79
388.31,760.38
388.75,762.13
389.19,764.05
389.63,766.07
390.07,768.12
390.51,770.08
390.94,771.83
391.38,773.25
391.82,774.22
392.26,774.66
392.70,774.54
393.14,773.85
393.57,772.64
394.01,771.01
394.45,769.05
394.89,766.90
395.33,764.68
395.76,762.49
396.20,760.43
396.64,758.58
397.08,757.00
397.52,755.75
397.95,754.86
398.39,754.39
398.83,754.35
399.27,754.76
399.70,755.62
400.14,756.91
400.58,758.55
401.02,760.49
401.45,762.61
401.89,764.81
402.33,766.97
402.77,768.98
403.20,770.77
403.64,772.29
