wavelength,counts
188.65,240.46
189.10,240.46
189.56,240.46
190.01,240.46
190.47,240.46
190.92,287.40
191.37,305.99
191.83,326.38
192.28,348.05
192.74,370.39
193.19,392.76
193.64,414.52
194.10,436.33
194.55,458.08
195.01,479.68
195.46,501.05
195.91,522.16
196.37,542.93
196.82,563.26
197.27,583.05
197.73,602.22
198.18,620.66
198.63,638.28
199.09,655.00
199.54,670.76
199.99,685.51
200.45,699.18
200.90,711.73
201.35,723.12
201.81,733.29
202.26,742.19
202.71,749.79
203.17,756.06
203.62,761.01
204.07,764.68
204.53,767.17
204.98,768.60
205.43,769.15
205.89,769.02
206.34,768.42
206.79,767.54
207.25,766.53
207.70,765.51
208.15,764.50
208.60,763.49
209.06,762.40
209.51,761.10
209.96,759.48
210.41,757.42
210.87,754.85
211.32,751.77
211.77,748.23
212.23,744.37
212.68,740.37
213.13,736.43
213.58,732.78
214.04,729.59
214.49,727.00
214.94,725.07
215.39,723.82
215.84,723.15
216.30,722.95
216.75,723.07
217.20,723.34
217.65,723.61
218.11,723.77
218.56,723.73
219.01,723.45
219.46,722.96
219.91,722.27
220.37,721.46
220.82,720.60
221.27,719.74
221.72,718.94
222.17,718.22
222.63,717.60
223.08,717.06
223.53,716.59
223.98,716.16
224.43,715.73
224.88,715.30
225.34,714.88
225.79,714.47
226.24,714.12
226.69,713.87
227.14,713.80
227.59,713.93
228.04,714.33
228.50,715.00
228.95,715.95
229.40,717.15
229.85,718.55
230.30,720.11
230.75,721.76
231.20,723.46
231.66,725.16
232.11,726.83
232.56,728.48
233.01,730.10
233.46,731.71
233.91,733.32
234.36,734.95
234.81,736.59
235.26,738.23
235.71,739.86
236.17,741.45
236.62,742.96
237.07,744.39
237.52,745.70
237.97,746.89
238.42,747.96
238.87,748.94
239.32,749.82
239.77,750.62
240.22,751.36
240.67,752.04
241.12,752.67
241.57,753.25
242.02,753.77
242.47,754.24
242.92,754.65
243.37,755.00
243.82,755.27
244.27,755.47
244.72,755.59
245.18,755.60
245.63,755.49
246.08,755.22
246.53,754.79
246.98,754.16
247.43,753.35
247.88,752.34
248.33,751.17
248.78,749.88
249.23,748.51
249.68,747.14
250.12,745.82
250.57,744.60
251.02,743.50
251.47,742.51
251.92,741.62
252.37,740.75
252.82,739.82
253.27,738.75
253.72,737.43
254.17,735.82
254.62,733.86
255.07,731.56
255.52,728.98
255.97,726.19
256.42,723.31
256.87,720.49
257.32,717.88
257.77,715.62
258.22,713.83
258.66,712.61
259.11,712.02
259.56,712.06
260.01,712.70
260.46,713.88
260.91,715.49
261.36,717.40
261.81,719.48
262.26,721.61
262.71,723.66
263.15,725.56
263.60,727.27
264.05,728.79
264.50,730.19
264.95,731.55
265.40,732.96
265.85,734.53
266.30,736.34
266.74,738.44
267.19,740.81
267.64,743.39
268.09,746.06
268.54,748.65
268.99,750.99
269.43,752.90
269.88,754.25
270.33,754.92
270.78,754.88
271.23,754.15
271.68,752.81
272.12,750.97
272.57,748.80
273.02,746.44
273.47,744.06
273.92,741.81
274.36,739.81
274.81,738.18
275.26,736.99
275.71,736.29
276.16,736.10
276.60,736.44
277.05,737.27
277.50,738.54
277.95,740.18
278.39,742.10
278.84,744.22
279.29,746.44
279.74,748.69
280.19,750.90
280.63,753.05
281.08,755.13
281.53,757.15
281.98,759.11
282.42,761.03
282.87,762.91
283.32,764.73
283.76,766.42
284.21,767.93
284.66,769.16
285.11,770.01
285.55,770.40
286.00,770.26
286.45,769.56
286.89,768.28
287.34,766.48
287.79,764.24
288.23,761.66
288.68,758.87
289.13,756.03
289.58,753.28
290.02,750.74
290.47,748.52
290.92,746.70
291.36,745.32
291.81,744.38
292.26,743.87
292.70,743.76
293.15,743.99
293.60,744.51
294.04,745.25
294.49,746.18
294.93,747.24
295.38,748.40
295.83,749.61
296.27,750.84
296.72,752.04
297.17,753.18
297.61,754.21
298.06,755.10
298.50,755.82
298.95,756.36
299.40,756.72
299.84,756.92
300.29,756.98
300.73,756.93
301.18,756.83
301.63,756.68
302.07,756.53
302.52,756.36
302.96,756.19
303.41,755.96
303.85,755.67
304.30,755.26
304.75,754.71
305.19,754.01
305.64,753.19
306.08,752.28
306.53,751.36
306.97,750.49
307.42,749.77
307.86,749.27
308.31,749.02
308.75,749.06
309.20,749.36
309.65,749.87
310.09,750.53
310.54,751.27
310.98,752.02
311.43,752.74
311.87,753.40
312.32,754.01
312.76,754.57
313.21,755.11
313.65,755.64
314.10,756.16
314.54,756.67
314.99,757.13
315.43,757.50
315.87,757.74
316.32,757.81
316.76,757.70
317.21,757.39
317.65,756.91
318.10,756.31
318.54,755.65
318.99,755.01
319.43,754.49
319.88,754.16
320.32,754.08
320.76,754.29
321.21,754.80
321.65,755.56
322.10,756.53
322.54,757.61
322.99,758.71
323.43,759.72
323.87,760.56
324.32,761.17
324.76,761.51
325.21,761.57
325.65,761.40
326.09,761.03
326.54,760.51
326.98,759.92
327.42,759.29
327.87,758.67
328.31,758.08
328.76,757.51
329.20,756.98
329.64,756.45
330.09,755.91
330.53,755.32
330.97,754.65
331.42,753.87
331.86,752.95
332.30,751.86
332.75,750.59
333.19,749.14
333.63,747.53
334.08,745.79
334.52,743.98
334.96,742.16
335.41,740.42
335.85,738.82
336.29,737.43
336.74,736.27
337.18,735.40
337.62,734.80
338.06,734.49
338.51,734.43
338.95,734.59
339.39,734.94
339.84,735.41
340.28,735.94
340.72,736.48
341.16,736.95
341.61,737.28
342.05,737.42
342.49,737.34
342.93,737.03
343.38,736.50
343.82,735.82
344.26,735.05
344.70,734.29
345.15,733.64
345.59,733.19
346.03,733.05
346.47,733.28
346.92,733.93
347.36,735.05
347.80,736.62
348.24,738.65
348.68,741.07
349.13,743.83
349.57,746.82
350.01,749.92
350.45,753.00
350.89,755.90
351.34,758.50
351.78,760.68
352.22,762.35
352.66,763.49
353.10,764.09
353.54,764.22
353.99,763.95
354.43,763.38
354.87,762.62
355.31,761.78
355.75,760.93
356.19,760.11
356.63,759.37
357.08,758.68
357.52,758.03
357.96,757.37
358.40,756.67
358.84,755.87
359.28,754.96
359.72,753.91
360.16,752.73
360.60,751.43
361.05,750.07
361.49,748.68
361.93,747.33
362.37,746.07
362.81,744.95
363.25,744.03
363.69,743.34
364.13,742.89
364.57,742.69
365.01,742.75
365.45,743.04
365.89,743.55
366.33,744.24
366.78,745.08
367.22,746.03
367.66,747.02
368.10,748.02
368.54,748.95
368.98,749.77
369.42,750.44
369.86,750.92
370.30,751.22
370.74,751.36
371.18,751.37
371.62,751.32
372.06,751.27
372.50,751.30
372.94,751.45
373.38,751.77
373.82,752.26
374.26,752.90
374.70,753.67
375.14,754.49
375.58,755.31
376.02,756.07
376.46,756.72
376.90,757.25
377.34,757.65
377.78,757.95
378.21,758.20
378.65,758.46
379.09,758.80
379.53,759.29
379.97,759.97
380.41,760.88
380.85,762.01
381.29,763.33
381.73,764.78
382.17,766.27
382.61,767.67
383.05,768.86
383.49,769.68
383.93,770.04
384.36,769.82
384.80,768.99
385.24,767.55
385.68,765.56
386.12,763.16
386.56,760.50
387.00,757.77
387.44,755.17
387.87,752.86
388.31,750.96
388.75,749.55
389.19,748.66
389.63,748.24
390.07,748.24
390.51,748.56
390.94,749.12
391.38,749.85
391.82,750.71
392.26,751.66
392.70,752.70
393.14,753.82
393.57,755.03
394.01,756.31
394.45,757.64
394.89,758.96
395.33,760.23
395.76,761.42
396.20,762.50
396.64,763.46
397.08,764.35
397.52,765.22
397.95,766.14
398.39,767.20
398.83,768.48
399.27,770.01
399.70,771.81
400.14,773.87
400.58,776.10
401.02,778.40
401.45,780.64
401.89,782.69
402.33,784.39
402.77,785.64
403.20,786.33
403.64,786.42
404.08,785.90
404.52,784.81
404.95,783.24
