wavelength,counts
188.65,69.14
189.10,69.14
189.56,69.14
190.01,69.14
190.47,69.14
190.92,88.36
191.37,96.98
191.83,107.20
192.28,119.01
192.74,132.34
193.19,147.02
193.64,162.82
194.10,179.89
194.55,198.07
195.01,217.14
195.46,236.88
195.91,257.07
196.37,277.47
196.82,297.89
197.27,318.15
197.73,338.08
198.18,357.55
198.63,376.44
199.09,394.65
199.54,412.08
199.99,428.62
200.45,444.19
200.90,458.69
201.35,472.04
201.81,484.19
202.26,495.11
202.71,504.79
203.17,513.25
203.62,520.54
204.07,526.69
204.53,531.78
204.98,535.87
205.43,539.01
205.89,541.27
206.34,542.69
206.79,543.34
207.25,543.29
207.70,542.62
208.15,541.42
208.60,539.80
209.06,537.86
209.51,535.71
209.96,533.44
210.41,531.13
210.87,528.84
211.32,526.60
211.77,524.46
212.23,522.42
212.68,520.50
213.13,518.73
213.58,517.11
214.04,515.67
214.49,514.43
214.94,513.42
215.39,512.63
215.84,512.05
216.30,511.66
216.75,511.40
217.20,511.22
217.65,511.05
218.11,510.83
218.56,510.51
219.01,510.04
219.46,509.44
219.91,508.70
220.37,507.89
220.82,507.07
221.27,506.33
221.72,505.78
222.17,505.50
222.63,505.58
223.08,506.05
223.53,506.92
223.98,508.15
224.43,509.68
224.88,511.38
225.34,513.13
225.79,514.79
226.24,516.21
226.69,517.30
227.14,517.97
227.59,518.20
228.04,517.98
228.50,517.37
228.95,516.44
229.40,515.30
229.85,514.04
230.30,512.76
230.75,511.53
231.20,510.43
231.66,509.48
232.11,508.70
232.56,508.08
233.01,507.61
233.46,507.27
233.91,507.03
234.36,506.87
234.81,506.79
235.26,506.77
235.71,506.81
236.17,506.91
236.62,507.08
237.07,507.31
237.52,507.59
237.97,507.91
238.42,508.25
238.87,508.57
239.32,508.83
239.77,508.96
240.22,508.93
240.67,508.68
241.12,508.15
241.57,507.34
242.02,506.23
242.47,504.85
242.92,503.28
243.37,501.61
243.82,500.01
244.27,498.62
244.72,497.65
245.18,497.27
245.63,497.64
246.08,498.88
246.53,501.04
246.98,504.12
247.43,508.01
247.88,512.53
248.33,517.43
248.78,522.42
249.23,527.18
249.68,531.42
250.12,534.87
250.57,537.36
251.02,538.81
251.47,539.23
251.92,538.72
252.37,537.47
252.82,535.70
253.27,533.68
253.72,531.62
254.17,529.71
254.62,528.10
255.07,526.83
255.52,525.91
255.97,525.29
256.42,524.87
256.87,524.56
257.32,524.25
257.77,523.87
258.22,523.37
258.66,522.73
259.11,521.97
259.56,521.15
260.01,520.33
260.46,519.59
260.91,518.98
261.36,518.55
261.81,518.33
262.26,518.30
262.71,518.41
263.15,518.61
263.60,518.80
264.05,518.91
264.50,518.86
264.95,518.59
265.40,518.10
265.85,517.39
266.30,516.52
266.74,515.55
267.19,514.59
267.64,513.72
268.09,513.04
268.54,512.62
268.99,512.51
269.43,512.70
269.88,513.21
270.33,513.97
270.78,514.93
271.23,516.03
271.68,517.20
272.12,518.37
272.57,519.52
273.02,520.61
273.47,521.65
273.92,522.63
274.36,523.58
274.81,524.52
275.26,525.47
275.71,526.42
276.16,527.37
276.60,528.30
277.05,529.16
277.50,529.94
277.95,530.58
278.39,531.10
278.84,531.49
279.29,531.78
279.74,532.05
280.19,532.37
280.63,532.82
281.08,533.49
281.53,534.44
281.98,535.69
282.42,537.23
282.87,538.99
283.32,540.87
283.76,542.72
284.21,544.38
284.66,545.70
285.11,546.54
285.55,546.79
286.00,546.41
286.45,545.43
286.89,543.91
287.34,541.99
287.79,539.84
288.23,537.66
288.68,535.60
289.13,533.83
289.58,532.44
290.02,531.44
290.47,530.82
290.92,530.46
291.36,530.25
291.81,530.01
292.26,529.63
292.70,528.97
293.15,528.00
293.60,526.70
294.04,525.15
294.49,523.46
294.93,521.76
295.38,520.20
295.83,518.92
296.27,518.01
296.72,517.54
297.17,517.50
297.61,517.85
298.06,518.51
298.50,519.35
298.95,520.25
299.40,521.10
299.84,521.79
300.29,522.27
300.73,522.51
301.18,522.53
301.63,522.39
302.07,522.16
302.52,521.94
302.96,521.83
303.41,521.91
303.85,522.22
304.30,522.78
304.75,523.58
305.19,524.55
305.64,525.63
306.08,526.76
306.53,527.85
306.97,528.88
307.42,529.83
307.86,530.71
308.31,531.57
308.75,532.47
309.20,533.48
309.65,534.64
310.09,535.99
310.54,537.57
310.98,539.35
311.43,541.31
311.87,543.41
312.32,545.60
312.76,547.81
313.21,549.99
313.65,552.06
314.10,553.97
314.54,555.66
314.99,557.06
315.43,558.11
315.87,558.73
316.32,558.88
316.76,558.49
317.21,557.55
317.65,556.05
318.10,554.03
318.54,551.54
318.99,548.72
319.43,545.71
319.88,542.68
320.32,539.83
320.76,537.33
321.21,535.33
321.65,533.95
322.10,533.24
322.54,533.20
322.99,533.76
323.43,534.80
323.87,536.19
324.32,537.76
324.76,539.36
325.21,540.87
325.65,542.19
326.09,543.27
326.54,544.08
326.98,544.62
327.42,544.90
327.87,544.94
328.31,544.74
328.76,544.29
329.20,543.58
329.64,542.61
330.09,541.38
330.53,539.94
330.97,538.32
331.42,536.63
331.86,534.98
332.30,533.48
332.75,532.26
333.19,531.43
333.63,531.07
334.08,531.21
334.52,531.84
334.96,532.93
335.41,534.38
335.85,536.09
336.29,537.91
336.74,539.73
337.18,541.41
337.62,542.87
338.06,544.04
338.51,544.88
338.95,545.40
339.39,545.66
339.84,545.71
340.28,545.65
340.72,545.57
341.16,545.54
341.61,545.61
342.05,545.80
342.49,546.09
342.93,546.44
343.38,546.78
343.82,547.02
344.26,547.11
344.70,546.98
345.15,546.63
345.59,546.06
346.03,545.33
346.47,544.49
346.92,543.65
347.36,542.89
347.80,542.26
348.24,541.83
348.68,541.62
349.13,541.60
349.57,541.76
350.01,542.04
350.45,542.39
350.89,542.73
351.34,543.03
351.78,543.22
352.22,543.26
352.66,543.10
353.10,542.72
353.54,542.09
353.99,541.20
354.43,540.07
354.87,538.74
355.31,537.28
355.75,535.78
356.19,534.34
356.63,533.10
357.08,532.15
357.52,531.59
357.96,531.45
358.40,531.73
358.84,532.39
359.28,533.35
359.72,534.50
360.16,535.74
360.60,536.95
361.05,538.08
361.49,539.09
361.93,539.99
362.37,540.83
362.81,541.67
363.25,542.59
363.69,543.65
364.13,544.89
364.57,546.33
365.01,547.94
365.45,549.68
365.89,551.48
366.33,553.26
366.78,554.97
367.22,556.55
367.66,557.99
368.10,559.29
368.54,560.47
368.98,561.58
369.42,562.66
369.86,563.75
370.30,564.88
370.74,566.04
371.18,567.24
371.62,568.43
372.06,569.59
372.50,570.66
372.94,571.62
373.38,572.44
373.82,573.10
374.26,573.63
374.70,574.05
375.14,574.41
375.58,574.78
376.02,575.21
376.46,575.76
376.90,576.48
377.34,577.39
377.78,578.50
378.21,579.80
378.65,581.25
379.09,582.81
379.53,584.46
379.97,586.15
380.41,587.83
380.85,589.48
381.29,591.06
381.73,592.54
382.17,593.86
382.61,595.00
383.05,595.90
383.49,596.55
383.93,596.92
384.36,597.04
384.80,596.95
385.24,596.73
385.68,596.51
386.12,596.42
386.56,596.59
387.00,597.16
387.44,598.26
387.87,599.95
388.31,602.30
388.75,605.29
389.19,608.91
389.63,613.09
390.07,617.73
390.51,622.72
390.94,627.92
391.38,633.18
391.82,638.35
392.26,643.24
392.70,647.71
393.14,651.60
393.57,654.81
394.01,657.27
394.45,658.97
394.89,659.97
395.33,660.35
395.76,660.29
396.20,659.94
396.64,659.52
397.08,659.21
397.52,659.19
397.95,659.62
398.39,660.60
398.83,662.23
399.27,664.54
399.70,667.55
400.14,671.23
400.58,675.50
401.02,680.26
401.45,685.36
401.89,690.64
402.33,695.92
402.77,701.03
403.20,705.85
403.64,710.26
404.08,714.24
404.52,717.81
404.95,721.05
405.39,724.09
405.83,727.09
406.26,730.20
406.70,733.57
407.14,737.30
407.58,741.45
408.01,746.03
408.45,750.99
408.89,756.24
409.32,761.69
409.76,767.22
410.20,772.74
410.63,778.21
411.07,783.61
411.51,788.96
411.94,794.30
412.38,799.69
412.82,805.20
413.25,810.84
413.69,816.64
414.12,822.56
414.56,828.56
415.00,834.59
415.43,840.61
415.87,846.60
416.31,852.58
416.74,858.60
417.18,864.72
417.61,871.05
418.05,877.65
418.49,884.58
418.92,891.88
419.36,899.51
419.79,907.43
420.23,915.57
420.67,923.81
421.10,932.06
421.54,940.24
421.97,948.26
422.41,956.09
422.84,963.71
423.28,971.13
423.71,978.37
424.15,985.46
424.59,992.43
425.02,999.30
425.46,1006.08
425.89,1012.77
426.33,1019.37
426.76,1025.88
427.20,1032.30
427.63,1038.67
428.07,1045.05
428.50,1051.51
428.94,1058.14
429.37,1065.05
429.81,1072.30
430.24,1079.96
430.68,1088.07
431.11,1096.62
431.55,1105.58
431.98,1114.92
432.42,1124.59
432.85,1134.53
433.28,1144.72
433.72,1155.10
434.15,1165.61
434.59,1176.19
435.02,1186.74
435.46,1197.14
435.89,1207.27
436.33,1217.00
436.76,1226.23
437.19,1234.93
437.63,1243.10
438.06,1250.83
438.50,1258.25
438.93,1265.53
439.37,1272.84
439.80,1280.30
440.23,1288.01
440.67,1295.95
441.10,1304.06
441.53,1312.21
441.97,1320.26
442.40,1328.04
442.84,1335.42
443.27,1342.32
443.70,1348.73
444.14,1354.66
444.57,1360.21
445.00,1365.47
445.44,1370.57
445.87,1375.63
446.30,1380.76
446.74,1386.06
447.17,1391.62
447.60,1397.53
448.04,1403.87
448.47,1410.69
448.90,1418.04
449.34,1425.93
449.77,1434.35
450.20,1443.22
450.64,1452.43
451.07,1461.83
451.50,1471.25
451.93,1480.55
452.37,1489.59
452.80,1498.31
453.23,1506.73
453.67,1514.93
454.10,1523.06
454.53,1531.32
454.96,1539.91
455.40,1549.04
455.83,1558.83
456.26,1569.36
456.69,1580.61
457.13,1592.49
457.56,1604.86
457.99,1617.54
458.42,1630.39
458.86,1643.27
459.29,1656.14
459.72,1668.98
460.15,1681.86
460.58,1694.88
461.02,1708.12
461.45,1721.67
461.88,1735.58
462.31,1749.83
462.74,1764.38
463.18,1779.14
463.61,1794.02
464.04,1808.95
464.47,1823.88
464.90,1838.84
465.33,1853.89
465.77,1869.14
466.20,1884.72
466.63,1900.74
467.06,1917.32
467.49,1934.50
467.92,1952.31
468.35,1970.76
468.78,1989.86
469.22,2009.61
469.65,2030.11
470.08,2051.48
470.51,2073.89
470.94,2097.52
471.37,2122.57
471.80,2149.13
472.23,2177.22
472.66,2206.72
473.10,2237.39
473.53,2268.87
473.96,2300.78
474.39,2332.73
474.82,2364.46
475.25,2395.85
475.68,2426.99
476.11,2458.17
476.54,2489.84
476.97,2522.55
477.40,2556.79
477.83,2592.94
478.26,2631.16
478.69,2671.31
479.12,2712.96
479.55,2755.44
479.98,2797.95
480.41,2839.67
480.84,2879.91
481.27,2918.22
481.70,2954.48
482.13,2988.90
482.56,3021.97
482.99,3054.38
483.42,3086.85
483.85,3119.96
484.28,3154.10
484.71,3189.31
485.14,3225.30
485.57,3261.51
486.00,3297.21
486.43,3331.65
486.86,3364.25
487.29,3394.70
487.72,3423.06
488.15,3449.81
488.58,3475.78
489.01,3502.01
489.44,3529.61
489.87,3559.56
490.30,3592.53
490.72,3628.74
491.15,3667.93
491.58,3709.37
492.01,3751.95
492.44,3794.36
492.87,3835.31
493.30,3873.70
493.73,3908.83
494.16,3940.46
494.59,3968.88
495.01,3994.83
495.44,4019.35
495.87,4043.62
496.30,4068.72
496.73,4095.43
497.16,4124.13
497.59,4154.68
498.01,4186.46
498.44,4218.46
498.87,4249.45
499.30,4278.17
499.73,4303.57
500.16,4324.97
500.58,4342.20
501.01,4355.64
501.44,4366.20
501.87,4375.16
502.30,4384.02
502.72,4394.24
503.15,4407.05
503.58,4423.25
504.01,4443.11
504.44,4466.32
504.86,4492.05
505.29,4519.11
505.72,4546.13
506.15,4571.82
506.57,4595.16
507.00,4615.59
507.43,4633.13
507.86,4648.36
508.28,4662.35
508.71,4676.50
509.14,4692.31
509.57,4711.12
509.99,4733.92
510.42,4761.14
510.85,4792.58
511.27,4827.38
511.70,4864.18
512.13,4901.26
512.56,4936.77
512.98,4969.03
513.41,4996.71
513.84,5019.06
514.26,5035.96
514.69,5047.92
515.12,5056.05
515.54,5061.82
515.97,5066.90
516.40,5072.90
516.82,5081.17
517.25,5092.58
517.68,5107.47
518.10,5125.55
518.53,5146.00
518.95,5167.56
519.38,5188.72
519.81,5207.95
520.23,5223.90
520.66,5235.62
521.09,5242.69
521.51,5245.33
521.94,5244.37
522.36,5241.18
522.79,5237.52
523.22,5235.29
523.64,5236.35
524.07,5242.18
524.49,5253.77
524.92,5271.41
525.34,5294.68
525.77,5322.45
526.20,5353.02
526.62,5384.34
527.05,5414.25
527.47,5440.79
527.90,5462.38
528.32,5478.12
528.75,5487.82
529.17,5492.08
529.60,5492.19
530.02,5489.98
530.45,5487.55
530.87,5487.03
531.30,5490.28
531.72,5498.65
532.15,5512.83
532.57,5532.74
533.00,5557.55
533.42,5585.78
533.85,5615.46
534.27,5644.39
534.70,5670.43
535.12,5691.67
535.55,5706.74
535.97,5714.93
536.40,5716.26
536.82,5711.53
537.25,5702.17
537.67,5690.14
538.09,5677.68
538.52,5667.06
538.94,5660.35
539.37,5659.17
539.79,5664.49
540.22,5676.55
540.64,5694.80
541.06,5717.96
541.49,5744.17
541.91,5771.19
542.34,5796.68
542.76,5818.43
543.18,5834.63
543.61,5844.12
544.03,5846.48
544.46,5842.12
544.88,5832.22
545.30,5818.63
545.73,5803.64
546.15,5789.75
546.57,5779.38
547.00,5774.61
547.42,5776.94
547.84,5787.11
548.27,5805.04
548.69,5829.85
549.11,5859.90
549.54,5893.01
549.96,5926.70
550.38,5958.43
550.81,5985.89
551.23,6007.22
551.65,6021.25
552.07,6027.58
552.50,6026.63
552.92,6019.61
553.34,6008.36
553.77,5995.20
554.19,5982.63
554.61,5973.11
555.03,5968.81
555.46,5971.35
555.88,5981.65
556.30,5999.87
556.72,6025.33
557.15,6056.61
557.57,6091.71
557.99,6128.19
558.41,6163.45
558.84,6194.98
559.26,6220.60
559.68,6238.66
560.10,6248.24
560.52,6249.25
560.95,6242.39
561.37,6229.16
561.79,6211.69
562.21,6192.51
562.63,6174.38
563.06,6159.92
563.48,6151.44
563.90,6150.70
564.32,6158.69
564.74,6175.63
565.16,6200.85
565.58,6232.97
566.01,6269.95
566.43,6309.32
566.85,6348.40
567.27,6384.55
567.69,6415.39
568.11,6438.96
568.53,6453.98
568.96,6459.83
569.38,6456.68
569.80,6445.41
570.22,6427.55
570.64,6405.16
571.06,6380.62
571.48,6356.45
571.90,6335.07
572.32,6318.61
572.74,6308.74
573.16,6306.46
573.58,6312.10
574.01,6325.21
574.43,6344.63
574.85,6368.58
575.27,6394.85
575.69,6420.95
576.11,6444.37
576.53,6462.80
576.95,6474.34
577.37,6477.68
577.79,6472.25
578.21,6458.25
578.63,6436.69
579.05,6409.29
579.47,6378.35
579.89,6346.56
580.31,6316.75
580.73,6291.68
581.15,6273.79
581.57,6264.96
581.99,6266.38
582.41,6278.45
582.83,6300.74
583.25,6332.04
583.67,6370.47
584.09,6413.68
584.51,6459.00
584.93,6503.71
585.34,6545.23
585.76,6581.32
586.18,6610.29
586.60,6631.06
587.02,6643.28
587.44,6647.33
587.86,6644.28
588.28,6635.83
588.70,6624.17
589.12,6611.79
589.54,6601.32
589.95,6595.32
590.37,6596.06
590.79,6605.36
591.21,6624.42
591.63,6653.76
592.05,6693.16
592.47,6741.66
592.89,6797.66
593.30,6859.03
593.72,6923.28
594.14,6987.74
594.56,7049.77
594.98,7106.93
595.40,7157.15
595.81,7198.89
596.23,7231.23
596.65,7253.91
597.07,7267.37
597.49,7272.68
597.90,7271.49
598.32,7265.90
598.74,7258.27
599.16,7251.07
599.58,7246.68
599.99,7247.16
600.41,7254.12
600.83,7268.55
601.25,7290.77
601.66,7320.37
602.08,7356.30
602.50,7396.95
602.92,7440.29
603.33,7484.10
603.75,7526.10
604.17,7564.18
604.59,7596.53
605.00,7621.75
605.42,7638.92
605.84,7647.64
606.25,7648.05
606.67,7640.72
607.09,7626.69
607.51,7607.32
607.92,7584.22
608.34,7559.21
608.76,7534.13
609.17,7510.79
609.59,7490.87
610.01,7475.80
610.42,7466.69
610.84,7464.30
611.26,7468.97
611.67,7480.62
612.09,7498.79
612.51,7522.68
612.92,7551.20
613.34,7583.04
