wavelength,counts
188.65,33.30
189.10,33.30
189.56,33.30
190.01,33.30
190.47,33.30
190.92,68.05
191.37,82.15
191.83,97.86
192.28,114.82
192.74,132.65
193.19,150.88
193.64,169.06
194.10,187.67
194.55,206.64
195.01,225.93
195.46,245.54
195.91,265.45
196.37,285.65
196.82,306.09
197.27,326.66
197.73,347.22
198.18,367.57
198.63,387.47
199.09,406.67
199.54,424.88
199.99,441.86
200.45,457.41
200.90,471.38
201.35,483.71
201.81,494.41
202.26,503.58
202.71,511.36
203.17,517.94
203.62,523.54
204.07,528.35
204.53,532.57
204.98,536.34
205.43,539.79
205.89,542.96
206.34,545.91
206.79,548.62
207.25,551.07
207.70,553.24
208.15,555.10
208.60,556.60
209.06,557.75
209.51,558.52
209.96,558.92
210.41,558.95
210.87,558.61
211.32,557.92
211.77,556.86
212.23,555.44
212.68,553.68
213.13,551.58
213.58,549.20
214.04,546.59
214.49,543.84
214.94,541.04
215.39,538.31
215.84,535.76
216.30,533.50
216.75,531.61
217.20,530.16
217.65,529.17
218.11,528.64
218.56,528.56
219.01,528.89
219.46,529.58
219.91,530.60
220.37,531.90
220.82,533.43
221.27,535.15
221.72,537.00
222.17,538.92
222.63,540.84
223.08,542.67
223.53,544.33
223.98,545.73
224.43,546.82
224.88,547.53
225.34,547.85
225.79,547.78
226.24,547.34
226.69,546.58
227.14,545.55
227.59,544.30
228.04,542.85
228.50,541.26
228.95,539.54
229.40,537.71
229.85,535.80
230.30,533.86
230.75,531.94
231.20,530.14
231.66,528.56
232.11,527.29
232.56,526.43
233.01,526.06
233.46,526.22
233.91,526.91
234.36,528.06
234.81,529.58
235.26,531.34
235.71,533.17
236.17,534.92
236.62,536.44
237.07,537.59
237.52,538.30
237.97,538.53
238.42,538.29
238.87,537.65
239.32,536.69
239.77,535.54
240.22,534.33
240.67,533.17
241.12,532.16
241.57,531.34
242.02,530.74
242.47,530.35
242.92,530.13
243.37,530.01
243.82,529.95
244.27,529.90
244.72,529.85
245.18,529.82
245.63,529.84
246.08,529.99
246.53,530.35
246.98,530.99
247.43,531.96
247.88,533.28
248.33,534.92
248.78,536.78
249.23,538.75
249.68,540.65
250.12,542.31
250.57,543.56
251.02,544.25
251.47,544.29
251.92,543.66
252.37,542.40
252.82,540.62
253.27,538.46
253.72,536.13
254.17,533.81
254.62,531.69
255.07,529.90
255.52,528.56
255.97,527.71
256.42,527.34
256.87,527.40
257.32,527.84
257.77,528.55
258.22,529.45
258.66,530.47
259.11,531.53
259.56,532.58
260.01,533.58
260.46,534.52
260.91,535.37
261.36,536.13
261.81,536.79
262.26,537.37
262.71,537.88
263.15,538.35
263.60,538.82
264.05,539.33
264.50,539.93
264.95,540.65
265.40,541.53
265.85,542.58
266.30,543.81
266.74,545.20
267.19,546.70
267.64,548.25
268.09,549.78
268.54,551.22
268.99,552.49
269.43,553.53
269.88,554.31
270.33,554.81
270.78,555.04
271.23,555.04
271.68,554.85
272.12,554.53
272.57,554.13
273.02,553.69
273.47,553.23
273.92,552.74
274.36,552.18
274.81,551.50
275.26,550.66
275.71,549.58
276.16,548.22
276.60,546.58
277.05,544.64
277.50,542.45
277.95,540.06
278.39,537.57
278.84,535.06
279.29,532.64
279.74,530.42
280.19,528.48
280.63,526.92
281.08,525.79
281.53,525.12
281.98,524.93
282.42,525.17
282.87,525.81
283.32,526.78
283.76,528.00
284.21,529.39
284.66,530.88
285.11,532.42
285.55,533.96
286.00,535.48
286.45,536.95
286.89,538.34
287.34,539.63
287.79,540.78
288.23,541.75
288.68,542.48
289.13,542.96
289.58,543.16
290.02,543.10
290.47,542.81
290.92,542.33
291.36,541.75
291.81,541.14
292.26,540.55
292.70,540.03
293.15,539.62
293.60,539.31
294.04,539.09
294.49,538.91
294.93,538.72
295.38,538.49
295.83,538.17
296.27,537.73
296.72,537.19
297.17,536.56
297.61,535.88
298.06,535.22
298.50,534.65
298.95,534.25
299.40,534.07
299.84,534.19
300.29,534.63
300.73,535.40
301.18,536.50
301.63,537.88
302.07,539.48
302.52,541.21
302.96,542.97
303.41,544.66
303.85,546.16
304.30,547.39
304.75,548.28
305.19,548.81
305.64,548.97
306.08,548.83
306.53,548.45
306.97,547.96
307.42,547.48
307.86,547.12
308.31,546.99
308.75,547.14
309.20,547.60
309.65,548.34
310.09,549.29
310.54,550.35
310.98,551.40
311.43,552.32
311.87,553.01
312.32,553.39
312.76,553.41
313.21,553.08
313.65,552.43
314.10,551.54
314.54,550.50
314.99,549.42
315.43,548.42
315.87,547.61
316.32,547.08
316.76,546.90
317.21,547.11
317.65,547.72
318.10,548.73
318.54,550.08
318.99,551.69
319.43,553.46
319.88,555.28
320.32,556.99
320.76,558.49
321.21,559.63
321.65,560.34
322.10,560.54
322.54,560.22
322.99,559.40
323.43,558.13
323.87,556.54
324.32,554.74
324.76,552.90
325.21,551.18
325.65,549.74
326.09,548.71
326.54,548.21
326.98,548.32
327.42,549.08
327.87,550.50
328.31,552.52
328.76,555.09
329.20,558.08
329.64,561.38
330.09,564.83
330.53,568.30
330.97,571.64
331.42,574.74
331.86,577.50
332.30,579.85
332.75,581.73
333.19,583.11
333.63,584.00
334.08,584.38
334.52,584.26
334.96,583.66
335.41,582.58
335.85,581.07
336.29,579.15
336.74,576.89
337.18,574.38
337.62,571.71
338.06,569.02
338.51,566.41
338.95,564.01
339.39,561.91
339.84,560.18
340.28,558.85
340.72,557.94
341.16,557.41
341.61,557.20
342.05,557.26
342.49,557.51
342.93,557.86
343.38,558.23
343.82,558.56
344.26,558.78
344.70,558.84
345.15,558.70
345.59,558.34
346.03,557.75
346.47,556.96
346.92,556.01
347.36,554.95
347.80,553.87
348.24,552.85
348.68,551.97
349.13,551.32
349.57,550.94
350.01,550.84
350.45,551.01
350.89,551.39
351.34,551.89
351.78,552.41
352.22,552.82
352.66,553.03
353.10,552.96
353.54,552.57
353.99,551.88
354.43,550.94
354.87,549.87
355.31,548.82
355.75,547.94
356.19,547.39
356.63,547.30
357.08,547.77
357.52,548.81
357.96,550.39
358.40,552.41
358.84,554.71
359.28,557.11
359.72,559.42
360.16,561.46
360.60,563.12
361.05,564.30
361.49,565.00
361.93,565.26
362.37,565.19
362.81,564.92
363.25,564.61
363.69,564.40
364.13,564.41
364.57,564.75
365.01,565.45
365.45,566.50
365.89,567.85
366.33,569.40
366.78,571.02
367.22,572.60
367.66,574.01
368.10,575.15
368.54,575.96
368.98,576.43
369.42,576.58
369.86,576.51
370.30,576.30
370.74,576.08
371.18,575.96
371.62,576.03
372.06,576.37
372.50,576.97
372.94,577.82
373.38,578.86
373.82,580.00
374.26,581.17
374.70,582.27
375.14,583.24
375.58,584.06
376.02,584.70
376.46,585.19
376.90,585.56
377.34,585.84
377.78,586.07
378.21,586.28
378.65,586.49
379.09,586.69
379.53,586.89
379.97,587.09
380.41,587.27
380.85,587.44
381.29,587.61
381.73,587.79
382.17,587.99
382.61,588.26
383.05,588.59
383.49,589.03
383.93,589.57
384.36,590.24
