wavelength,counts
188.65,71.70
189.10,71.70
189.56,71.70
190.01,71.70
190.47,71.70
190.92,107.94
191.37,122.78
191.83,139.40
192.28,157.49
192.74,176.66
193.19,196.44
193.64,216.34
194.10,236.83
194.55,257.76
195.01,279.02
195.46,300.47
195.91,322.03
196.37,343.58
196.82,365.02
197.27,386.23
197.73,407.11
198.18,427.57
198.63,447.51
199.09,466.84
199.54,485.48
199.99,503.32
200.45,520.28
200.90,536.25
201.35,551.11
201.81,564.76
202.26,577.08
202.71,587.98
203.17,597.38
203.62,605.24
204.07,611.58
204.53,616.43
204.98,619.91
205.43,622.17
205.89,623.39
206.34,623.78
206.79,623.53
207.25,622.85
207.70,621.89
208.15,620.77
208.60,619.58
209.06,618.34
209.51,617.05
209.96,615.69
210.41,614.20
210.87,612.55
211.32,610.69
211.77,608.62
212.23,606.33
212.68,603.86
213.13,601.26
213.58,598.58
214.04,595.90
214.49,593.31
214.94,590.86
215.39,588.61
215.84,586.61
216.30,584.87
216.75,583.39
217.20,582.17
217.65,581.16
218.11,580.35
218.56,579.69
219.01,579.18
219.46,578.80
219.91,578.55
220.37,578.45
220.82,578.53
221.27,578.81
221.72,579.32
222.17,580.06
222.63,581.03
223.08,582.18
223.53,583.45
223.98,584.77
224.43,586.02
224.88,587.11
225.34,587.92
225.79,588.38
226.24,588.45
226.69,588.11
227.14,587.40
227.59,586.39
228.04,585.19
228.50,583.94
228.95,582.78
229.40,581.82
229.85,581.17
230.30,580.89
230.75,580.97
231.20,581.38
231.66,582.04
232.11,582.86
232.56,583.72
233.01,584.53
233.46,585.22
233.91,585.78
234.36,586.21
234.81,586.59
235.26,587.01
235.71,587.54
236.17,588.29
236.62,589.30
237.07,590.60
237.52,592.15
237.97,593.88
238.42,595.70
238.87,597.48
239.32,599.12
239.77,600.52
240.22,601.61
240.67,602.39
241.12,602.86
241.57,603.09
242.02,603.14
242.47,603.11
242.92,603.08
243.37,603.10
243.82,603.20
244.27,603.41
244.72,603.69
245.18,604.00
245.63,604.29
246.08,604.49
246.53,604.53
246.98,604.36
247.43,603.95
247.88,603.29
248.33,602.37
248.78,601.23
249.23,599.90
249.68,598.44
250.12,596.90
250.57,595.34
251.02,593.84
251.47,592.43
251.92,591.15
252.37,590.04
252.82,589.10
253.27,588.33
253.72,587.71
254.17,587.21
254.62,586.79
255.07,586.39
255.52,585.96
255.97,585.46
256.42,584.86
256.87,584.13
257.32,583.30
257.77,582.40
258.22,581.51
258.66,580.71
259.11,580.10
259.56,579.78
260.01,579.83
260.46,580.30
260.91,581.18
261.36,582.45
261.81,584.01
262.26,585.76
262.71,587.56
263.15,589.28
263.60,590.82
264.05,592.08
264.50,593.02
264.95,593.65
265.40,593.99
265.85,594.12
266.30,594.10
266.74,594.01
267.19,593.93
267.64,593.92
268.09,594.02
268.54,594.27
268.99,594.72
269.43,595.38
269.88,596.31
270.33,597.51
270.78,599.03
271.23,600.85
271.68,602.96
272.12,605.30
272.57,607.78
273.02,610.29
273.47,612.67
273.92,614.77
274.36,616.46
274.81,617.60
275.26,618.13
275.71,618.01
276.16,617.28
276.60,616.02
277.05,614.36
277.50,612.46
277.95,610.49
278.39,608.59
278.84,606.88
279.29,605.43
279.74,604.27
280.19,603.36
280.63,602.65
281.08,602.05
281.53,601.46
281.98,600.81
282.42,600.04
282.87,599.12
283.32,598.06
283.76,596.90
284.21,595.71
284.66,594.55
285.11,593.51
285.55,592.66
286.00,592.06
286.45,591.75
286.89,591.75
287.34,592.04
287.79,592.60
288.23,593.38
288.68,594.33
289.13,595.38
289.58,596.47
290.02,597.55
290.47,598.58
290.92,599.53
291.36,600.40
291.81,601.20
292.26,601.95
292.70,602.69
293.15,603.45
293.60,604.28
294.04,605.21
294.49,606.25
294.93,607.43
295.38,608.75
295.83,610.20
