wavelength,counts
188.65,92.17
189.10,92.17
189.56,92.17
190.01,92.17
190.47,92.17
190.92,105.12
191.37,111.15
191.83,118.44
192.28,126.99
192.74,136.77
193.19,147.67
193.64,159.53
194.10,172.44
194.55,186.30
195.01,201.02
195.46,216.49
195.91,232.62
196.37,249.34
196.82,266.55
197.27,284.17
197.73,302.09
198.18,320.19
198.63,338.32
199.09,356.30
199.54,373.95
199.99,391.06
200.45,407.45
200.90,422.95
201.35,437.42
201.81,450.75
202.26,462.86
202.71,473.73
203.17,483.34
203.62,491.70
204.07,498.83
204.53,504.74
204.98,509.48
205.43,513.08
205.89,515.59
206.34,517.08
206.79,517.65
207.25,517.40
207.70,516.46
208.15,514.98
208.60,513.10
209.06,510.95
209.51,508.64
209.96,506.25
210.41,503.83
210.87,501.41
211.32,498.99
211.77,496.56
212.23,494.14
212.68,491.74
213.13,489.42
213.58,487.23
214.04,485.27
214.49,483.66
214.94,482.48
215.39,481.82
215.84,481.73
216.30,482.22
216.75,483.23
217.20,484.67
217.65,486.42
218.11,488.30
218.56,490.16
219.01,491.84
219.46,493.21
219.91,494.16
220.37,494.64
220.82,494.63
221.27,494.16
221.72,493.26
222.17,491.99
222.63,490.42
223.08,488.59
223.53,486.59
223.98,484.47
224.43,482.31
224.88,480.18
225.34,478.20
225.79,476.48
226.24,475.14
226.69,474.29
227.14,474.06
227.59,474.51
228.04,475.67
228.50,477.52
228.95,479.98
229.40,482.92
229.85,486.16
230.30,489.49
230.75,492.68
231.20,495.53
231.66,497.84
232.11,499.46
232.56,500.31
233.01,500.37
233.46,499.69
233.91,498.40
234.36,496.66
234.81,494.69
235.26,492.70
235.71,490.89
236.17,489.42
236.62,488.42
237.07,487.92
237.52,487.92
237.97,488.37
238.42,489.16
238.87,490.18
239.32,491.32
239.77,492.48
240.22,493.57
240.67,494.55
241.12,495.36
241.57,496.01
242.02,496.48
242.47,496.77
242.92,496.91
243.37,496.91
243.82,496.77
244.27,496.53
244.72,496.21
245.18,495.81
245.63,495.35
246.08,494.83
246.53,494.24
246.98,493.56
247.43,492.76
247.88,491.82
248.33,490.70
248.78,489.39
249.23,487.89
249.68,486.27
250.12,484.58
250.57,482.94
251.02,481.50
251.47,480.43
251.92,479.88
252.37,480.01
252.82,480.92
253.27,482.65
253.72,485.17
254.17,488.38
254.62,492.10
255.07,496.08
255.52,500.05
255.97,503.74
256.42,506.92
256.87,509.40
257.32,511.07
257.77,511.90
258.22,511.95
258.66,511.35
259.11,510.28
259.56,508.92
260.01,507.48
260.46,506.11
260.91,504.96
261.36,504.11
261.81,503.58
262.26,503.38
262.71,503.46
263.15,503.78
263.60,504.28
264.05,504.90
264.50,505.60
264.95,506.34
265.40,507.10
265.85,507.87
266.30,508.61
266.74,509.30
267.19,509.91
267.64,510.38
268.09,510.65
268.54,510.68
268.99,510.41
269.43,509.80
269.88,508.86
270.33,507.61
270.78,506.10
271.23,504.42
271.68,502.66
272.12,500.94
272.57,499.37
273.02,498.00
273.47,496.91
273.92,496.07
274.36,495.46
274.81,494.99
275.26,494.56
275.71,494.07
276.16,493.43
276.60,492.57
277.05,491.51
277.50,490.28
277.95,489.01
278.39,487.83
278.84,486.91
279.29,486.40
279.74,486.44
280.19,487.09
280.63,488.37
281.08,490.22
281.53,492.52
281.98,495.13
282.42,497.86
282.87,500.55
283.32,503.02
283.76,505.18
284.21,506.95
284.66,508.31
285.11,509.30
285.55,509.97
286.00,510.40
286.45,510.70
286.89,510.95
287.34,511.22
287.79,511.57
288.23,512.01
288.68,512.55
289.13,513.16
289.58,513.79
290.02,514.38
290.47,514.86
290.92,515.18
291.36,515.28
291.81,515.15
292.26,514.78
292.70,514.22
293.15,513.51
293.60,512.73
294.04,511.99
294.49,511.38
294.93,510.98
295.38,510.86
295.83,511.05
296.27,511.56
296.72,512.35
297.17,513.37
297.61,514.54
298.06,515.76
298.50,516.95
298.95,518.02
299.40,518.89
299.84,519.51
300.29,519.85
300.73,519.88
301.18,519.59
301.63,519.00
302.07,518.10
302.52,516.91
302.96,515.45
303.41,513.76
303.85,511.85
304.30,509.79
304.75,507.63
305.19,505.45
305.64,503.36
306.08,501.46
306.53,499.87
306.97,498.67
307.42,497.97
307.86,497.82
308.31,498.24
308.75,499.24
309.20,500.75
309.65,502.71
310.09,504.99
310.54,507.46
310.98,509.98
311.43,512.40
311.87,514.57
312.32,516.38
312.76,517.73
313.21,518.58
313.65,518.89
314.10,518.69
314.54,518.03
314.99,516.95
315.43,515.52
315.87,513.82
316.32,511.92
316.76,509.87
317.21,507.74
317.65,505.62
318.10,503.60
318.54,501.79
318.99,500.31
319.43,499.29
319.88,498.83
320.32,499.02
320.76,499.89
321.21,501.41
321.65,503.50
322.10,506.00
322.54,508.74
322.99,511.52
323.43,514.16
323.87,516.47
324.32,518.35
324.76,519.74
325.21,520.62
325.65,521.04
326.09,521.09
326.54,520.87
326.98,520.49
327.42,520.06
327.87,519.66
328.31,519.38
328.76,519.24
329.20,519.28
329.64,519.51
330.09,519.92
330.53,520.51
330.97,521.25
331.42,522.12
331.86,523.08
332.30,524.08
332.75,525.08
333.19,526.02
333.63,526.84
334.08,527.50
334.52,527.96
334.96,528.22
335.41,528.25
335.85,528.09
336.29,527.74
336.74,527.26
337.18,526.66
337.62,526.00
338.06,525.32
338.51,524.66
338.95,524.08
339.39,523.61
339.84,523.29
340.28,523.16
340.72,523.23
341.16,523.49
341.61,523.90
342.05,524.40
342.49,524.92
342.93,525.37
343.38,525.68
343.82,525.81
