wavelength,counts
188.65,272.73
189.10,272.73
189.56,272.73
190.01,272.73
190.47,272.73
190.92,297.04
191.37,307.57
191.83,319.79
192.28,333.57
192.74,348.72
193.19,364.94
193.64,381.88
194.10,399.73
194.55,418.29
195.01,437.32
195.46,456.62
195.91,475.96
196.37,495.15
196.82,514.00
197.27,532.34
197.73,550.04
198.18,566.98
198.63,583.07
199.09,598.24
199.54,612.44
199.99,625.64
200.45,637.80
200.90,648.93
201.35,659.02
201.81,668.07
202.26,676.12
202.71,683.17
203.17,689.24
203.62,694.38
204.07,698.60
204.53,701.95
204.98,704.48
205.43,706.24
205.89,707.29
206.34,707.72
206.79,707.62
207.25,707.08
207.70,706.20
208.15,705.08
208.60,703.81
209.06,702.47
209.51,701.12
209.96,699.81
210.41,698.58
210.87,697.44
211.32,696.39
211.77,695.41
212.23,694.50
212.68,693.64
213.13,692.80
213.58,691.96
214.04,691.10
214.49,690.20
214.94,689.26
215.39,688.27
215.84,687.22
216.30,686.14
216.75,685.03
217.20,683.91
217.65,682.84
218.11,681.83
218.56,680.93
219.01,680.18
219.46,679.61
219.91,679.25
220.37,679.10
220.82,679.18
221.27,679.45
221.72,679.90
222.17,680.46
222.63,681.09
223.08,681.74
223.53,682.35
223.98,682.89
224.43,683.34
224.88,683.69
225.34,683.93
225.79,684.09
226.24,684.21
226.69,684.31
227.14,684.43
227.59,684.59
228.04,684.81
228.50,685.11
228.95,685.49
229.40,685.95
229.85,686.46
230.30,687.02
230.75,687.60
231.20,688.19
231.66,688.76
232.11,689.30
232.56,689.78
233.01,690.19
233.46,690.51
233.91,690.75
234.36,690.88
234.81,690.92
235.26,690.88
235.71,690.77
236.17,690.62
236.62,690.44
237.07,690.26
237.52,690.10
237.97,689.98
238.42,689.90
238.87,689.87
239.32,689.89
239.77,689.94
240.22,690.02
240.67,690.10
241.12,690.19
241.57,690.26
242.02,690.32
242.47,690.34
242.92,690.34
243.37,690.31
243.82,690.26
244.27,690.20
244.72,690.14
245.18,690.09
245.63,690.06
246.08,690.06
246.53,690.11
246.98,690.21
247.43,690.35
247.88,690.54
248.33,690.76
248.78,691.00
249.23,691.26
249.68,691.50
250.12,691.73
250.57,691.93
251.02,692.12
251.47,692.29
251.92,692.47
252.37,692.66
252.82,692.89
253.27,693.16
253.72,693.48
254.17,693.85
254.62,694.27
255.07,694.71
255.52,695.16
255.97,695.60
256.42,696.03
256.87,696.41
257.32,696.77
257.77,697.11
258.22,697.44
258.66,697.78
259.11,698.16
259.56,698.59
260.01,699.08
260.46,699.64
260.91,700.25
261.36,700.90
261.81,701.55
262.26,702.19
262.71,702.75
263.15,703.21
263.60,703.52
264.05,703.67
264.50,703.62
264.95,703.39
265.40,702.98
265.85,702.42
266.30,701.76
266.74,701.06
267.19,700.37
267.64,699.76
268.09,699.28
268.54,698.97
268.99,698.87
269.43,698.97
269.88,699.26
270.33,699.71
270.78,700.27
271.23,700.89
271.68,701.52
272.12,702.11
272.57,702.63
273.02,703.06
273.47,703.40
273.92,703.66
274.36,703.88
274.81,704.09
275.26,704.31
275.71,704.58
276.16,704.91
276.60,705.31
277.05,705.76
277.50,706.24
277.95,706.73
278.39,707.20
278.84,707.63
279.29,707.98
279.74,708.23
280.19,708.39
280.63,708.45
281.08,708.40
281.53,708.25
281.98,708.02
282.42,707.71
282.87,707.34
283.32,706.93
283.76,706.51
284.21,706.09
284.66,705.69
285.11,705.34
285.55,705.04
286.00,704.82
286.45,704.69
286.89,704.65
287.34,704.71
287.79,704.85
288.23,705.08
288.68,705.37
289.13,705.71
289.58,706.07
290.02,706.44
290.47,706.78
290.92,707.07
291.36,707.31
291.81,707.48
292.26,707.58
292.70,707.63
293.15,707.65
293.60,707.66
294.04,707.70
294.49,707.78
294.93,707.94
295.38,708.17
295.83,708.47
296.27,708.83
296.72,709.24
297.17,709.65
297.61,710.03
298.06,710.35
298.50,710.58
298.95,710.70
299.40,710.69
299.84,710.55
300.29,710.29
300.73,709.91
301.18,709.44
301.63,708.90
302.07,708.31
302.52,707.70
302.96,707.08
303.41,706.48
303.85,705.93
304.30,705.44
304.75,705.02
305.19,704.71
305.64,704.51
306.08,704.45
306.53,704.53
306.97,704.78
307.42,705.19
307.86,705.77
308.31,706.50
308.75,707.36
309.20,708.30
309.65,709.29
310.09,710.27
310.54,711.18
310.98,711.99
311.43,712.64
311.87,713.13
312.32,713.43
312.76,713.56
313.21,713.55
313.65,713.44
314.10,713.29
314.54,713.13
314.99,713.00
315.43,712.95
315.87,712.98
316.32,713.09
316.76,713.28
317.21,713.52
317.65,713.78
318.10,714.03
318.54,714.25
318.99,714.42
319.43,714.53
319.88,714.59
320.32,714.59
320.76,714.55
321.21,714.49
321.65,714.43
322.10,714.39
322.54,714.39
322.99,714.43
323.43,714.53
323.87,714.70
324.32,714.94
324.76,715.27
325.21,715.69
325.65,716.21
326.09,716.84
326.54,717.60
326.98,718.47
327.42,719.47
327.87,720.59
328.31,721.83
328.76,723.16
329.20,724.58
329.64,726.07
330.09,727.60
330.53,729.16
330.97,730.74
331.42,732.31
331.86,733.86
332.30,735.38
332.75,736.87
333.19,738.33
333.63,739.74
334.08,741.11
334.52,742.44
334.96,743.73
335.41,744.99
335.85,746.24
336.29,747.47
336.74,748.71
337.18,749.97
337.62,751.26
338.06,752.59
338.51,753.98
338.95,755.41
339.39,756.91
339.84,758.46
340.28,760.07
340.72,761.72
341.16,763.41
341.61,765.11
342.05,766.81
342.49,768.50
342.93,770.16
343.38,771.78
343.82,773.35
344.26,774.87
344.70,776.37
345.15,777.85
345.59,779.35
346.03,780.87
346.47,782.44
346.92,784.04
347.36,785.68
347.80,787.31
348.24,788.89
348.68,790.38
349.13,791.72
349.57,792.87
350.01,793.79
350.45,794.46
350.89,794.91
351.34,795.15
351.78,795.24
352.22,795.23
352.66,795.20
353.10,795.20
353.54,795.29
353.99,795.51
354.43,795.86
354.87,796.35
355.31,796.95
355.75,797.63
356.19,798.35
356.63,799.06
357.08,799.74
357.52,800.35
357.96,800.88
358.40,801.34
358.84,801.73
359.28,802.08
359.72,802.39
360.16,802.69
360.60,802.98
361.05,803.27
361.49,803.55
361.93,803.80
362.37,803.99
362.81,804.12
363.25,804.14
363.69,804.03
364.13,803.79
364.57,803.42
365.01,802.92
365.45,802.32
365.89,801.65
366.33,800.96
366.78,800.27
367.22,799.64
367.66,799.08
368.10,798.61
368.54,798.24
368.98,797.95
369.42,797.70
369.86,797.46
370.30,797.16
370.74,796.77
371.18,796.22
371.62,795.50
372.06,794.58
372.50,793.47
372.94,792.17
373.38,790.73
373.82,789.19
374.26,787.62
374.70,786.05
375.14,784.56
375.58,783.17
376.02,781.92
376.46,780.82
376.90,779.85
377.34,779.00
377.78,778.23
378.21,777.49
378.65,776.74
379.09,775.96
379.53,775.11
379.97,774.20
380.41,773.24
380.85,772.23
381.29,771.22
381.73,770.23
382.17,769.28
382.61,768.39
383.05,767.57
383.49,766.80
383.93,766.08
384.36,765.38
384.80,764.70
385.24,764.01
385.68,763.31
386.12,762.60
386.56,761.90
387.00,761.21
387.44,760.56
387.87,759.95
388.31,759.38
388.75,758.87
389.19,758.40
389.63,757.96
390.07,757.52
390.51,757.07
390.94,756.58
391.38,756.03
391.82,755.43
