wavelength,counts
188.65,262.98
189.10,262.98
189.56,262.98
190.01,262.98
190.47,262.98
190.92,286.29
191.37,296.50
191.83,308.43
192.28,321.98
192.74,336.97
193.19,353.13
193.64,370.13
194.10,388.11
194.55,406.88
195.01,426.17
195.46,445.78
195.91,465.46
196.37,485.02
196.82,504.27
197.27,523.05
197.73,541.23
198.18,558.70
198.63,575.36
199.09,591.12
199.54,605.92
199.99,619.68
200.45,632.35
200.90,643.89
201.35,654.29
201.81,663.54
202.26,671.68
202.71,678.75
203.17,684.83
203.62,689.98
204.07,694.31
204.53,697.90
204.98,700.83
205.43,703.18
205.89,705.00
206.34,706.35
206.79,707.28
207.25,707.82
207.70,708.00
208.15,707.84
208.60,707.38
209.06,706.64
209.51,705.65
209.96,704.44
210.41,703.04
210.87,701.51
211.32,699.87
211.77,698.17
212.23,696.44
212.68,694.72
213.13,693.02
213.58,691.38
214.04,689.81
214.49,688.30
214.94,686.86
215.39,685.49
215.84,684.21
216.30,683.00
216.75,681.89
217.20,680.87
217.65,679.98
218.11,679.21
218.56,678.58
219.01,678.09
219.46,677.75
219.91,677.54
220.37,677.47
220.82,677.50
221.27,677.64
221.72,677.85
222.17,678.14
222.63,678.49
223.08,678.89
223.53,679.33
223.98,679.81
224.43,680.34
224.88,680.90
225.34,681.48
225.79,682.09
226.24,682.69
226.69,683.28
227.14,683.84
227.59,684.35
228.04,684.79
228.50,685.16
228.95,685.43
229.40,685.62
229.85,685.73
230.30,685.76
230.75,685.72
231.20,685.64
231.66,685.52
232.11,685.39
232.56,685.26
233.01,685.16
233.46,685.09
233.91,685.09
234.36,685.16
234.81,685.33
235.26,685.59
235.71,685.94
236.17,686.36
236.62,686.83
237.07,687.31
237.52,687.76
237.97,688.16
238.42,688.48
238.87,688.70
239.32,688.84
239.77,688.91
240.22,688.95
240.67,688.99
241.12,689.08
241.57,689.25
242.02,689.52
242.47,689.89
242.92,690.36
243.37,690.91
243.82,691.48
244.27,692.05
244.72,692.56
245.18,692.98
245.63,693.28
246.08,693.46
246.53,693.50
246.98,693.42
247.43,693.25
247.88,693.00
248.33,692.71
248.78,692.40
249.23,692.07
249.68,691.75
250.12,691.43
250.57,691.11
251.02,690.79
251.47,690.47
251.92,690.15
252.37,689.84
252.82,689.55
253.27,689.29
253.72,689.09
254.17,688.96
254.62,688.92
255.07,688.97
255.52,689.14
255.97,689.41
256.42,689.80
256.87,690.29
257.32,690.87
257.77,691.52
258.22,692.22
258.66,692.95
259.11,693.71
259.56,694.45
260.01,695.18
260.46,695.88
260.91,696.52
261.36,697.10
261.81,697.59
262.26,698.00
262.71,698.30
263.15,698.49
263.60,698.56
264.05,698.52
264.50,698.37
