wavelength,counts
188.65,262.29
189.10,262.29
189.56,262.29
190.01,262.29
190.47,262.29
190.92,288.04
191.37,299.05
191.83,311.75
192.28,325.99
192.74,341.56
193.19,358.17
193.64,375.46
194.10,393.69
194.55,412.67
195.01,432.19
195.46,452.04
195.91,472.01
196.37,491.87
196.82,511.41
197.27,530.44
197.73,548.78
198.18,566.27
198.63,582.78
199.09,598.23
199.54,612.52
199.99,625.64
200.45,637.55
200.90,648.28
201.35,657.87
201.81,666.38
202.26,673.87
202.71,680.43
203.17,686.14
203.62,691.08
204.07,695.32
204.53,698.92
204.98,701.92
205.43,704.38
205.89,706.30
206.34,707.73
206.79,708.68
207.25,709.16
207.70,709.21
208.15,708.85
208.60,708.13
209.06,707.10
209.51,705.81
209.96,704.33
210.41,702.73
210.87,701.09
211.32,699.48
211.77,697.95
212.23,696.57
212.68,695.35
213.13,694.32
213.58,693.46
214.04,692.77
214.49,692.19
214.94,691.70
215.39,691.24
215.84,690.77
216.30,690.27
216.75,689.71
217.20,689.10
217.65,688.44
218.11,687.75
218.56,687.07
219.01,686.44
219.46,685.86
219.91,685.39
220.37,685.02
220.82,684.76
221.27,684.60
221.72,684.53
222.17,684.52
222.63,684.54
223.08,684.56
223.53,684.57
223.98,684.55
224.43,684.51
224.88,684.45
225.34,684.40
225.79,684.38
226.24,684.42
226.69,684.53
227.14,684.75
227.59,685.05
228.04,685.45
228.50,685.90
228.95,686.37
229.40,686.84
229.85,687.25
230.30,687.58
230.75,687.81
231.20,687.92
231.66,687.92
232.11,687.82
232.56,687.67
233.01,687.50
233.46,687.34
233.91,687.26
234.36,687.27
234.81,687.40
235.26,687.66
235.71,688.05
236.17,688.54
236.62,689.12
237.07,689.75
237.52,690.39
237.97,691.01
238.42,691.59
238.87,692.12
239.32,692.58
239.77,692.97
240.22,693.31
240.67,693.61
241.12,693.87
241.57,694.12
242.02,694.36
242.47,694.59
242.92,694.82
243.37,695.06
243.82,695.30
244.27,695.55
244.72,695.81
245.18,696.10
245.63,696.41
246.08,696.76
246.53,697.13
246.98,697.52
247.43,697.91
247.88,698.27
248.33,698.55
248.78,698.74
249.23,698.78
249.68,698.65
250.12,698.36
250.57,697.89
251.02,697.29
251.47,696.61
251.92,695.89
252.37,695.21
252.82,694.63
253.27,694.18
253.72,693.92
254.17,693.83
254.62,693.93
255.07,694.17
255.52,694.52
255.97,694.93
256.42,695.35
256.87,695.74
257.32,696.07
257.77,696.31
258.22,696.46
258.66,696.54
259.11,696.53
259.56,696.48
260.01,696.38
260.46,696.25
260.91,696.11
261.36,695.96
261.81,695.78
262.26,695.59
262.71,695.38
263.15,695.15
263.60,694.90
264.05,694.67
264.50,694.47
264.95,694.34
265.40,694.31
265.85,694.42
266.30,694.69
266.74,695.15
267.19,695.79
267.64,696.59
268.09,697.51
268.54,698.51
268.99,699.53
269.43,700.51
269.88,701.39
270.33,702.13
270.78,702.69
271.23,703.06
271.68,703.25
272.12,703.28
272.57,703.18
273.02,703.00
273.47,702.77
273.92,702.54
274.36,702.33
274.81,702.15
275.26,702.01
275.71,701.91
276.16,701.82
276.60,701.74
277.05,701.66
277.50,701.57
277.95,701.48
278.39,701.38
278.84,701.30
279.29,701.25
279.74,701.24
280.19,701.27
280.63,701.34
281.08,701.43
281.53,701.53
281.98,701.59
282.42,701.61
282.87,701.54
283.32,701.39
283.76,701.16
284.21,700.85
284.66,700.49
285.11,700.14
285.55,699.82
286.00,699.59
286.45,699.48
286.89,699.52
287.34,699.74
287.79,700.13
288.23,700.69
288.68,701.40
289.13,702.23
289.58,703.14
290.02,704.12
290.47,705.13
290.92,706.15
291.36,707.16
291.81,708.15
292.26,709.08
292.70,709.95
293.15,710.73
293.60,711.40
294.04,711.95
294.49,712.36
294.93,712.61
295.38,712.70
295.83,712.65
296.27,712.46
296.72,712.16
297.17,711.79
297.61,711.37
298.06,710.95
298.50,710.54
298.95,710.18
299.40,709.89
299.84,709.69
300.29,709.57
300.73,709.55
301.18,709.60
301.63,709.74
302.07,709.93
302.52,710.16
302.96,710.41
303.41,710.66
303.85,710.88
304.30,711.04
304.75,711.14
305.19,711.14
305.64,711.05
306.08,710.86
306.53,710.59
306.97,710.23
307.42,709.83
307.86,709.39
308.31,708.96
308.75,708.54
309.20,708.17
309.65,707.85
310.09,707.58
310.54,707.36
310.98,707.19
311.43,707.05
311.87,706.94
312.32,706.85
312.76,706.79
313.21,706.76
313.65,706.77
314.10,706.85
314.54,707.01
314.99,707.27
315.43,707.63
315.87,708.09
316.32,708.65
316.76,709.29
317.21,709.99
317.65,710.74
318.10,711.51
318.54,712.29
318.99,713.05
319.43,713.79
319.88,714.49
320.32,715.16
320.76,715.78
321.21,716.36
321.65,716.89
322.10,717.37
322.54,717.82
322.99,718.23
323.43,718.61
323.87,718.96
324.32,719.30
