wavelength,counts
188.65,110.08
189.10,110.08
189.56,110.08
190.01,110.08
190.47,110.08
190.92,136.46
191.37,147.62
191.83,160.36
192.28,174.52
192.74,189.83
193.19,205.96
193.64,222.54
194.10,239.85
194.55,257.73
195.01,276.04
195.46,294.68
195.91,313.53
196.37,332.51
196.82,351.51
197.27,370.44
197.73,389.17
198.18,407.59
198.63,425.54
199.09,442.87
199.54,459.42
199.99,475.04
200.45,489.60
200.90,503.02
201.35,515.25
201.81,526.27
202.26,536.12
202.71,544.87
203.17,552.61
203.62,559.43
204.07,565.43
204.53,570.69
204.98,575.29
205.43,579.27
205.89,582.67
206.34,585.50
206.79,587.78
207.25,589.50
207.70,590.66
208.15,591.27
208.60,591.35
209.06,590.90
209.51,589.95
209.96,588.56
210.41,586.76
210.87,584.63
211.32,582.21
211.77,579.58
212.23,576.80
212.68,573.92
213.13,570.99
213.58,568.06
214.04,565.15
214.49,562.30
214.94,559.52
215.39,556.85
215.84,554.31
216.30,551.94
216.75,549.77
217.20,547.82
217.65,546.14
218.11,544.76
218.56,543.70
219.01,543.01
219.46,542.69
219.91,542.75
220.37,543.18
220.82,543.96
221.27,545.02
221.72,546.27
222.17,547.62
222.63,548.94
223.08,550.10
223.53,550.99
223.98,551.53
224.43,551.68
224.88,551.44
225.34,550.86
225.79,550.04
226.24,549.13
226.69,548.26
227.14,547.58
227.59,547.23
228.04,547.28
228.50,547.79
228.95,548.76
229.40,550.16
229.85,551.92
230.30,553.95
230.75,556.14
231.20,558.38
231.66,560.56
232.11,562.59
232.56,564.39
233.01,565.92
233.46,567.14
233.91,568.05
234.36,568.67
234.81,569.04
235.26,569.22
235.71,569.26
236.17,569.24
236.62,569.20
237.07,569.20
237.52,569.26
237.97,569.39
238.42,569.60
238.87,569.86
239.32,570.13
239.77,570.35
240.22,570.47
240.67,570.42
241.12,570.15
241.57,569.61
242.02,568.78
242.47,567.67
242.92,566.33
243.37,564.82
243.82,563.23
244.27,561.68
244.72,560.29
245.18,559.16
245.63,558.38
246.08,558.02
246.53,558.10
246.98,558.61
247.43,559.50
247.88,560.69
248.33,562.07
248.78,563.50
249.23,564.85
249.68,565.99
250.12,566.78
250.57,567.15
251.02,567.02
251.47,566.38
251.92,565.24
252.37,563.67
252.82,561.75
253.27,559.62
253.72,557.40
254.17,555.24
254.62,553.25
255.07,551.55
255.52,550.20
255.97,549.26
256.42,548.74
256.87,548.63
257.32,548.88
257.77,549.47
258.22,550.33
258.66,551.40
259.11,552.63
259.56,553.97
260.01,555.39
260.46,556.86
260.91,558.36
261.36,559.89
261.81,561.44
262.26,563.04
262.71,564.67
263.15,566.34
263.60,568.05
264.05,569.78
264.50,571.50
264.95,573.17
265.40,574.77
265.85,576.24
266.30,577.54
266.74,578.62
267.19,579.45
267.64,580.00
268.09,580.24
268.54,580.15
268.99,579.73
269.43,578.97
269.88,577.91
270.33,576.55
270.78,574.95
271.23,573.15
271.68,571.22
272.12,569.21
272.57,567.19
273.02,565.23
273.47,563.37
273.92,561.65
274.36,560.12
274.81,558.79
275.26,557.66
275.71,556.72
276.16,555.97
276.60,555.39
277.05,554.94
277.50,554.62
277.95,554.40
278.39,554.26
278.84,554.20
279.29,554.19
279.74,554.26
280.19,554.39
280.63,554.63
281.08,555.00
281.53,555.55
281.98,556.31
282.42,557.33
282.87,558.64
283.32,560.25
283.76,562.15
284.21,564.29
284.66,566.62
285.11,569.06
285.55,571.50
286.00,573.86
286.45,576.04
286.89,577.98
287.34,579.62
287.79,580.92
288.23,581.89
288.68,582.54
289.13,582.91
289.58,583.03
290.02,582.98
290.47,582.81
290.92,582.59
291.36,582.34
291.81,582.12
292.26,581.92
292.70,581.74
293.15,581.55
293.60,581.31
294.04,581.00
294.49,580.60
294.93,580.09
295.38,579.51
295.83,578.88
296.27,578.27
296.72,577.76
297.17,577.42
297.61,577.31
298.06,577.47
298.50,577.92
298.95,578.66
299.40,579.64
299.84,580.83
300.29,582.17
300.73,583.60
301.18,585.05
301.63,586.47
302.07,587.78
302.52,588.93
302.96,589.86
303.41,590.50
303.85,590.80
304.30,590.70
304.75,590.17
305.19,589.20
305.64,587.80
306.08,586.00
306.53,583.89
306.97,581.54
307.42,579.08
307.86,576.60
308.31,574.23
308.75,572.07
309.20,570.20
309.65,568.70
310.09,567.61
310.54,566.96
310.98,566.74
311.43,566.95
311.87,567.56
312.32,568.53
312.76,569.83
313.21,571.42
313.65,573.25
314.10,575.29
314.54,577.50
314.99,579.84
315.43,582.24
315.87,584.64
316.32,586.97
316.76,589.15
317.21,591.09
317.65,592.70
318.10,593.94
318.54,594.75
318.99,595.12
319.43,595.08
319.88,594.68
320.32,593.99
320.76,593.12
321.21,592.18
321.65,591.29
322.10,590.54
322.54,590.05
322.99,589.91
323.43,590.17
323.87,590.89
324.32,592.09
324.76,593.77
325.21,595.89
325.65,598.38
326.09,601.14
326.54,604.06
326.98,606.99
327.42,609.79
327.87,612.32
328.31,614.44
328.76,616.06
329.20,617.11
329.64,617.57
330.09,617.42
330.53,616.71
330.97,615.51
331.42,613.91
331.86,612.01
332.30,609.91
332.75,607.73
333.19,605.56
333.63,603.51
334.08,601.62
334.52,599.96
334.96,598.52
335.41,597.32
335.85,596.31
336.29,595.47
336.74,594.73
337.18,594.06
337.62,593.42
338.06,592.81
338.51,592.21
338.95,591.66
339.39,591.19
339.84,590.83
340.28,590.59
340.72,590.49
341.16,590.51
341.61,590.61
342.05,590.73
342.49,590.81
342.93,590.80
343.38,590.66
343.82,590.37
344.26,589.96
344.70,589.47
345.15,588.99
345.59,588.57
346.03,588.28
346.47,588.17
346.92,588.25
347.36,588.50
347.80,588.87
348.24,589.29
348.68,589.68
349.13,590.00
349.57,590.21
350.01,590.32
350.45,590.37
350.89,590.43
351.34,590.60
351.78,590.95
352.22,591.56
352.66,592.46
353.10,593.64
353.54,595.03
353.99,596.53
354.43,598.00
354.87,599.29
355.31,600.27
355.75,600.84
356.19,600.94
356.63,600.59
357.08,599.84
357.52,598.82
357.96,597.67
358.40,596.54
358.84,595.58
359.28,594.87
359.72,594.48
360.16,594.41
360.60,594.59
361.05,594.94
361.49,595.34
361.93,595.68
362.37,595.86
362.81,595.86
363.25,595.66
363.69,595.35
364.13,595.03
364.57,594.84
365.01,594.94
365.45,595.46
365.89,596.48
366.33,598.03
366.78,600.09
367.22,602.54
367.66,605.24
368.10,608.02
368.54,610.69
368.98,613.10
369.42,615.12
369.86,616.71
370.30,617.86
370.74,618.64
371.18,619.16
371.62,619.55
372.06,619.93
372.50,620.44
372.94,621.14
373.38,622.07
373.82,623.24
374.26,624.58
374.70,626.02
375.14,627.49
375.58,628.91
376.02,630.23
376.46,631.44
376.90,632.56
377.34,633.65
377.78,634.79
378.21,636.08
378.65,637.61
379.09,639.43
379.53,641.59
379.97,644.09
380.41,646.88
380.85,649.90
381.29,653.05
381.73,656.23
382.17,659.34
382.61,662.26
383.05,664.92
383.49,667.23
383.93,669.15
384.36,670.65
384.80,671.70
385.24,672.32
385.68,672.54
386.12,672.41
386.56,672.01
387.00,671.44
387.44,670.82
387.87,670.30
388.31,669.99
388.75,670.01
389.19,670.44
389.63,671.32
390.07,672.64
390.51,674.34
390.94,676.33
391.38,678.47
391.82,680.64
392.26,682.73
392.70,684.66
393.14,686.38
393.57,687.91
394.01,689.29
394.45,690.58
394.89,691.86
395.33,693.16
395.76,694.50
396.20,695.84
396.64,697.12
397.08,698.25
397.52,699.13
397.95,699.69
398.39,699.90
398.83,699.78
399.27,699.40
399.70,698.88
400.14,698.38
400.58,698.06
401.02,698.07
401.45,698.55
401.89,699.57
402.33,701.17
402.77,703.35
403.20,706.05
403.64,709.19
404.08,712.67
404.52,716.40
404.95,720.28
405.39,724.24
405.83,728.22
406.26,732.22
406.70,736.27
407.14,740.42
407.58,744.74
408.01,749.29
408.45,754.15
408.89,759.32
409.32,764.80
409.76,770.51
410.20,776.36
410.63,782.23
411.07,788.01
411.51,793.60
411.94,798.97
412.38,804.10
412.82,809.04
413.25,813.89
413.69,818.77
414.12,823.79
414.56,829.06
415.00,834.68
415.43,840.71
415.87,847.18
416.31,854.11
416.74,861.48
417.18,869.25
417.61,877.36
418.05,885.72
418.49,894.24
418.92,902.79
419.36,911.24
419.79,919.46
420.23,927.33
420.67,934.80
421.10,941.83
421.54,948.48
421.97,954.83
422.41,961.04
422.84,967.29
423.28,973.75
423.71,980.58
424.15,987.89
424.59,995.72
425.02,1004.05
425.46,1012.78
425.89,1021.78
426.33,1030.85
426.76,1039.83
427.20,1048.53
427.63,1056.83
428.07,1064.64
428.50,1071.95
428.94,1078.78
429.37,1085.22
429.81,1091.38
430.24,1097.40
430.68,1103.43
431.11,1109.61
431.55,1116.06
431.98,1122.90
432.42,1130.21
432.85,1138.05
433.28,1146.45
433.72,1155.42
434.15,1164.92
434.59,1174.91
435.02,1185.29
435.46,1195.95
435.89,1206.77
436.33,1217.60
436.76,1228.34
437.19,1238.87
437.63,1249.12
438.06,1259.06
438.50,1268.69
438.93,1278.04
439.37,1287.16
439.80,1296.08
440.23,1304.85
440.67,1313.47
441.10,1321.89
441.53,1330.03
441.97,1337.79
442.40,1345.03
442.84,1351.64
443.27,1357.53
443.70,1362.68
444.14,1367.13
444.57,1371.01
445.00,1374.51
445.44,1377.88
445.87,1381.36
446.30,1385.21
446.74,1389.64
447.17,1394.78
447.60,1400.70
448.04,1407.36
448.47,1414.68
448.90,1422.49
449.34,1430.62
449.77,1438.87
450.20,1447.08
450.64,1455.09
451.07,1462.81
451.50,1470.22
451.93,1477.31
452.37,1484.17
452.80,1490.89
453.23,1497.62
453.67,1504.53
454.10,1511.79
454.53,1519.61
454.96,1528.16
455.40,1537.61
455.83,1548.11
456.26,1559.75
456.69,1572.56
457.13,1586.50
457.56,1601.44
457.99,1617.16
458.42,1633.37
458.86,1649.69
459.29,1665.75
459.72,1681.15
460.15,1695.57
460.58,1708.75
461.02,1720.54
461.45,1730.92
461.88,1739.98
462.31,1747.89
462.74,1754.90
463.18,1761.28
463.61,1767.30
464.04,1773.20
464.47,1779.18
464.90,1785.39
465.33,1791.98
465.77,1799.08
466.20,1806.87
466.63,1815.56
467.06,1825.42
467.49,1836.78
467.92,1849.99
468.35,1865.38
468.78,1883.23
469.22,1903.71
469.65,1926.81
470.08,1952.39
470.51,1980.09
470.94,2009.43
471.37,2039.82
471.80,2070.61
472.23,2101.22
472.66,2131.14
473.10,2160.03
473.53,2187.67
473.96,2214.03
474.39,2239.17
474.82,2263.18
475.25,2286.18
475.68,2308.20
476.11,2329.22
476.54,2349.12
476.97,2367.76
477.40,2385.04
477.83,2400.94
478.26,2415.64
478.69,2429.54
479.12,2443.31
479.55,2457.81
479.98,2474.08
480.41,2493.21
480.84,2516.20
481.27,2543.87
481.70,2576.72
482.13,2614.85
482.56,2657.95
482.99,2705.32
483.42,2755.92
483.85,2808.51
484.28,2861.77
484.71,2914.44
485.14,2965.42
