wavelength,counts
188.65,20.49
189.10,20.49
189.56,20.49
190.01,20.49
190.47,20.49
190.92,42.37
191.37,51.83
191.83,62.82
192.28,75.29
192.74,89.12
193.19,104.11
193.64,120.03
194.10,137.12
194.55,155.25
195.01,174.26
195.46,193.94
195.91,214.11
196.37,234.55
196.82,255.06
197.27,275.44
197.73,295.54
198.18,315.22
198.63,334.36
199.09,352.84
199.54,370.58
199.99,387.46
200.45,403.38
200.90,418.24
201.35,431.91
201.81,444.30
202.26,455.31
202.71,464.88
203.17,472.97
203.62,479.59
204.07,484.77
204.53,488.61
204.98,491.23
205.43,492.76
205.89,493.39
206.34,493.29
206.79,492.65
207.25,491.65
207.70,490.45
208.15,489.20
208.60,488.04
209.06,487.05
209.51,486.32
209.96,485.88
210.41,485.74
210.87,485.86
211.32,486.17
211.77,486.58
212.23,486.98
212.68,487.24
213.13,487.27
213.58,486.96
214.04,486.29
214.49,485.26
214.94,483.93
215.39,482.40
215.84,480.81
216.30,479.32
216.75,478.05
217.20,477.13
217.65,476.63
218.11,476.56
218.56,476.88
219.01,477.52
219.46,478.37
219.91,479.33
220.37,480.30
220.82,481.21
221.27,482.03
221.72,482.74
222.17,483.38
222.63,484.00
223.08,484.64
223.53,485.37
223.98,486.23
224.43,487.23
224.88,488.37
225.34,489.61
225.79,490.92
226.24,492.23
226.69,493.45
227.14,494.52
227.59,495.37
228.04,495.94
228.50,496.20
228.95,496.12
229.40,495.71
229.85,495.00
230.30,494.04
230.75,492.88
231.20,491.60
231.66,490.28
232.11,489.00
232.56,487.83
233.01,486.84
233.46,486.09
233.91,485.59
234.36,485.38
234.81,485.43
235.26,485.72
235.71,486.19
236.17,486.78
236.62,487.41
237.07,487.98
237.52,488.40
237.97,488.58
238.42,488.45
238.87,487.93
239.32,486.99
239.77,485.62
240.22,483.84
240.67,481.70
241.12,479.31
241.57,476.76
242.02,474.20
242.47,471.76
242.92,469.60
243.37,467.84
243.82,466.60
244.27,465.95
244.72,465.96
245.18,466.63
245.63,467.96
246.08,469.88
246.53,472.34
246.98,475.23
247.43,478.45
247.88,481.88
248.33,485.40
248.78,488.90
249.23,492.27
249.68,495.39
250.12,498.20
250.57,500.61
251.02,502.61
251.47,504.17
251.92,505.31
252.37,506.09
252.82,506.56
253.27,506.79
253.72,506.85
254.17,506.79
254.62,506.66
255.07,506.45
255.52,506.16
255.97,505.76
256.42,505.20
256.87,504.47
257.32,503.53
257.77,502.39
258.22,501.09
258.66,499.65
259.11,498.15
259.56,496.66
260.01,495.22
260.46,493.89
260.91,492.69
261.36,491.59
261.81,490.59
262.26,489.62
262.71,488.65
263.15,487.60
