wavelength,counts
188.65,133.11
189.10,133.11
189.56,133.11
190.01,133.11
190.47,133.11
190.92,164.12
191.37,177.08
191.83,191.79
192.28,208.05
192.74,225.57
193.19,243.99
193.64,262.92
194.10,282.74
194.55,303.31
195.01,324.51
195.46,346.19
195.91,368.25
196.37,390.55
196.82,412.94
197.27,435.30
197.73,457.48
198.18,479.33
198.63,500.70
199.09,521.41
199.54,541.28
199.99,560.13
200.45,577.78
200.90,594.06
201.35,608.82
201.81,621.96
202.26,633.41
202.71,643.18
203.17,651.30
203.62,657.89
204.07,663.09
204.53,667.08
204.98,670.09
205.43,672.34
205.89,674.03
206.34,675.37
206.79,676.51
207.25,677.55
207.70,678.55
208.15,679.48
208.60,680.30
209.06,680.91
209.51,681.21
209.96,681.10
210.41,680.50
210.87,679.38
211.32,677.73
211.77,675.61
212.23,673.09
212.68,670.28
213.13,667.28
213.58,664.19
214.04,661.12
214.49,658.11
214.94,655.22
215.39,652.49
215.84,649.94
216.30,647.59
216.75,645.45
217.20,643.55
217.65,641.90
218.11,640.51
218.56,639.37
219.01,638.47
219.46,637.80
219.91,637.31
220.37,636.99
220.82,636.81
221.27,636.75
221.72,636.81
222.17,636.99
222.63,637.32
223.08,637.81
223.53,638.47
223.98,639.31
224.43,640.32
224.88,641.47
225.34,642.72
225.79,644.01
226.24,645.29
226.69,646.48
227.14,647.55
227.59,648.44
228.04,649.12
228.50,649.58
228.95,649.80
229.40,649.81
229.85,649.61
230.30,649.22
230.75,648.69
231.20,648.04
231.66,647.30
232.11,646.52
232.56,645.73
233.01,644.95
233.46,644.23
233.91,643.59
234.36,643.06
234.81,642.68
235.26,642.48
235.71,642.51
236.17,642.79
236.62,643.37
237.07,644.24
237.52,645.40
237.97,646.80
238.42,648.36
238.87,649.98
239.32,651.54
239.77,652.92
240.22,653.98
240.67,654.64
241.12,654.86
241.57,654.64
242.02,654.02
242.47,653.13
242.92,652.10
243.37,651.11
243.82,650.32
244.27,649.89
244.72,649.94
245.18,650.54
245.63,651.71
246.08,653.43
246.53,655.62
246.98,658.16
247.43,660.91
247.88,663.71
248.33,666.43
248.78,668.92
249.23,671.06
249.68,672.75
250.12,673.93
250.57,674.53
251.02,674.52
251.47,673.91
251.92,672.70
252.37,670.92
252.82,668.60
253.27,665.82
253.72,662.67
254.17,659.25
254.62,655.67
255.07,652.09
255.52,648.62
255.97,645.40
256.42,642.54
256.87,640.13
257.32,638.22
257.77,636.81
258.22,635.87
258.66,635.35
259.11,635.15
259.56,635.18
260.01,635.34
260.46,635.55
260.91,635.77
261.36,635.97
261.81,636.17
262.26,636.39
262.71,636.69
263.15,637.13
263.60,637.74
264.05,638.56
264.50,639.60
264.95,640.85
265.40,642.30
265.85,643.91
266.30,645.66
266.74,647.51
267.19,649.47
267.64,651.51
268.09,653.62
268.54,655.81
268.99,658.03
269.43,660.27
269.88,662.46
270.33,664.53
270.78,666.38
271.23,667.93
271.68,669.09
272.12,669.80
272.57,670.03
273.02,669.77
273.47,669.09
273.92,668.08
274.36,666.85
274.81,665.54
275.26,664.29
275.71,663.22
276.16,662.42
276.60,661.92
277.05,661.75
277.50,661.88
277.95,662.23
278.39,662.74
278.84,663.32
279.29,663.91
279.74,664.46
280.19,664.92
280.63,665.30
281.08,665.58
281.53,665.79
281.98,665.94
282.42,666.03
282.87,666.05
283.32,666.00
283.76,665.85
284.21,665.57
284.66,665.13
285.11,664.51
285.55,663.71
286.00,662.73
286.45,661.63
286.89,660.44
287.34,659.25
287.79,658.14
288.23,657.18
288.68,656.47
289.13,656.06
289.58,655.98
290.02,656.25
290.47,656.83
290.92,657.67
291.36,658.70
291.81,659.84
292.26,660.98
292.70,662.05
293.15,662.98
293.60,663.73
294.04,664.29
294.49,664.66
294.93,664.87
295.38,664.98
295.83,665.05
296.27,665.13
296.72,665.30
297.17,665.61
297.61,666.11
298.06,666.81
298.50,667.72
298.95,668.83
299.40,670.09
299.84,671.45
300.29,672.83
300.73,674.13
301.18,675.26
301.63,676.11
302.07,676.60
302.52,676.67
302.96,676.26
303.41,675.39
303.85,674.10
304.30,672.46
304.75,670.61
305.19,668.69
305.64,666.85
306.08,665.25
306.53,664.02
306.97,663.23
307.42,662.93
307.86,663.10
308.31,663.69
308.75,664.57
309.20,665.63
309.65,666.73
310.09,667.71
310.54,668.47
310.98,668.93
311.43,669.02
311.87,668.73
312.32,668.10
312.76,667.15
313.21,665.97
313.65,664.64
314.10,663.25
314.54,661.88
314.99,660.63
315.43,659.55
315.87,658.72
316.32,658.17
316.76,657.92
317.21,657.97
317.65,658.29
318.10,658.85
318.54,659.59
318.99,660.45
319.43,661.35
319.88,662.23
320.32,663.03
320.76,663.72
321.21,664.28
321.65,664.69
322.10,664.98
322.54,665.20
