wavelength,counts
188.65,184.24
189.10,184.24
189.56,184.24
190.01,184.24
190.47,184.24
190.92,207.82
191.37,217.61
191.83,228.71
192.28,240.95
192.74,254.10
193.19,267.95
193.64,282.24
194.10,297.36
194.55,313.30
195.01,330.12
195.46,347.85
195.91,366.56
196.37,386.25
196.82,406.93
197.27,428.51
197.73,450.87
198.18,473.82
198.63,497.09
199.09,520.38
199.54,543.34
199.99,565.59
200.45,586.77
200.90,606.53
201.35,624.56
201.81,640.64
202.26,654.58
202.71,666.31
203.17,675.83
203.62,683.23
204.07,688.68
204.53,692.38
204.98,694.63
205.43,695.70
205.89,695.90
206.34,695.50
206.79,694.74
207.25,693.79
207.70,692.79
208.15,691.80
208.60,690.82
209.06,689.83
209.51,688.77
209.96,687.59
210.41,686.23
210.87,684.68
211.32,682.93
211.77,681.03
212.23,679.04
212.68,677.04
213.13,675.11
213.58,673.32
214.04,671.70
214.49,670.25
214.94,668.95
215.39,667.73
215.84,666.51
216.30,665.21
216.75,663.75
217.20,662.11
217.65,660.29
218.11,658.35
218.56,656.38
219.01,654.51
219.46,652.87
219.91,651.58
220.37,650.75
220.82,650.41
221.27,650.59
221.72,651.21
222.17,652.19
222.63,653.41
223.08,654.72
223.53,655.99
223.98,657.10
224.43,657.96
224.88,658.51
225.34,658.75
225.79,658.68
226.24,658.36
226.69,657.86
227.14,657.26
227.59,656.65
228.04,656.10
228.50,655.68
228.95,655.45
229.40,655.43
229.85,655.64
230.30,656.07
230.75,656.72
231.20,657.56
231.66,658.57
232.11,659.74
232.56,661.05
233.01,662.50
233.46,664.10
233.91,665.84
234.36,667.73
234.81,669.76
235.26,671.93
235.71,674.20
236.17,676.54
236.62,678.89
237.07,681.17
237.52,683.31
237.97,685.23
238.42,686.84
238.87,688.08
239.32,688.91
239.77,689.28
240.22,689.18
240.67,688.61
241.12,687.59
241.57,686.15
242.02,684.33
242.47,682.18
242.92,679.75
243.37,677.13
243.82,674.41
244.27,671.69
244.72,669.08
245.18,666.70
245.63,664.64
246.08,663.00
246.53,661.84
246.98,661.20
247.43,661.08
247.88,661.46
248.33,662.29
248.78,663.48
249.23,664.96
249.68,666.60
250.12,668.31
250.57,669.98
251.02,671.49
251.47,672.77
251.92,673.73
252.37,674.31
252.82,674.45
253.27,674.16
253.72,673.42
254.17,672.26
254.62,670.75
255.07,668.96
255.52,667.00
255.97,664.99
256.42,663.06
256.87,661.34
257.32,659.97
257.77,659.05
258.22,658.63
258.66,658.76
259.11,659.41
259.56,660.53
260.01,662.03
260.46,663.79
260.91,665.69
261.36,667.60
261.81,669.41
262.26,671.04
262.71,672.44
