wavelength,counts
188.65,51.22
189.10,51.22
189.56,51.22
190.01,51.22
190.47,51.22
190.92,72.70
191.37,82.62
191.83,94.55
192.28,108.48
192.74,124.32
193.19,141.86
193.64,160.78
194.10,181.16
194.55,202.74
195.01,225.24
195.46,248.36
195.91,271.84
196.37,295.43
196.82,318.90
197.27,342.03
197.73,364.63
198.18,386.51
198.63,407.47
199.09,427.33
199.54,445.92
199.99,463.08
200.45,478.68
200.90,492.66
201.35,504.99
201.81,515.70
202.26,524.90
202.71,532.73
203.17,539.37
203.62,545.03
204.07,549.91
204.53,554.22
204.98,558.10
205.43,561.68
205.89,565.01
206.34,568.10
206.79,570.91
207.25,573.36
207.70,575.33
208.15,576.74
208.60,577.48
209.06,577.50
209.51,576.78
209.96,575.34
210.41,573.24
210.87,570.58
211.32,567.44
211.77,563.94
212.23,560.15
212.68,556.15
213.13,551.99
213.58,547.72
214.04,543.37
214.49,539.01
214.94,534.68
215.39,530.47
215.84,526.47
216.30,522.79
216.75,519.55
217.20,516.85
217.65,514.81
218.11,513.50
218.56,512.97
219.01,513.23
219.46,514.27
219.91,516.01
220.37,518.36
220.82,521.19
221.27,524.34
221.72,527.66
222.17,531.00
222.63,534.22
223.08,537.23
223.53,539.95
223.98,542.34
224.43,544.38
224.88,546.08
225.34,547.47
225.79,548.57
226.24,549.45
226.69,550.15
227.14,550.74
227.59,551.27
228.04,551.79
228.50,552.37
228.95,553.03
229.40,553.79
229.85,554.64
230.30,555.56
230.75,556.49
231.20,557.36
231.66,558.12
232.11,558.71
232.56,559.08
233.01,559.22
233.46,559.14
233.91,558.87
234.36,558.43
234.81,557.90
235.26,557.30
235.71,556.70
236.17,556.12
236.62,555.60
237.07,555.17
237.52,554.83
237.97,554.62
238.42,554.52
238.87,554.55
239.32,554.67
239.77,554.86
240.22,555.05
240.67,555.17
241.12,555.14
241.57,554.90
242.02,554.39
242.47,553.60
242.92,552.55
243.37,551.32
243.82,550.01
244.27,548.75
244.72,547.66
245.18,546.86
245.63,546.40
246.08,546.31
246.53,546.54
246.98,546.99
247.43,547.54
247.88,548.06
248.33,548.42
248.78,548.53
249.23,548.34
249.68,547.87
250.12,547.17
250.57,546.33
251.02,545.48
251.47,544.71
251.92,544.14
252.37,543.82
252.82,543.78
253.27,543.99
253.72,544.41
254.17,544.96
254.62,545.56
255.07,546.15
255.52,546.64
255.97,547.00
256.42,547.21
256.87,547.25
257.32,547.14
257.77,546.89
258.22,546.52
258.66,546.06
259.11,545.52
259.56,544.96
260.01,544.43
260.46,543.97
260.91,543.68
261.36,543.62
261.81,543.86
262.26,544.48
262.71,545.51
263.15,546.95
263.60,548.80
264.05,550.98
264.50,553.42
264.95,556.00
265.40,558.61
265.85,561.13
266.30,563.47
266.74,565.53
267.19,567.27
267.64,568.68
268.09,569.75
268.54,570.52
268.99,571.04
269.43,571.36
269.88,571.51
270.33,571.53
270.78,571.41
271.23,571.14
271.68,570.69
272.12,570.02
272.57,569.10
273.02,567.91
273.47,566.46
273.92,564.80
274.36,562.98
274.81,561.11
275.26,559.28
275.71,557.56
276.16,556.02
276.60,554.70
277.05,553.60
277.50,552.69
277.95,551.93
278.39,551.27
278.84,550.67
279.29,550.11
279.74,549.60
280.19,549.15
280.63,548.79
281.08,548.55
281.53,548.45
281.98,548.48
282.42,548.64
282.87,548.88
283.32,549.17
283.76,549.45
284.21,549.69
284.66,549.87
285.11,549.96
285.55,550.00
286.00,550.00
286.45,550.01
286.89,550.09
287.34,550.30
287.79,550.68
288.23,551.30
288.68,552.16
289.13,553.27
289.58,554.60
290.02,556.09
290.47,557.65
290.92,559.18
291.36,560.57
291.81,561.72
292.26,562.55
292.70,563.01
293.15,563.07
293.60,562.77
294.04,562.15
294.49,561.30
294.93,560.32
295.38,559.30
295.83,558.36
296.27,557.60
296.72,557.11
297.17,556.96
297.61,557.24
298.06,557.96
298.50,559.14
298.95,560.74
299.40,562.68
299.84,564.85
300.29,567.06
300.73,569.15
301.18,570.91
301.63,572.17
302.07,572.79
302.52,572.71
302.96,571.92
303.41,570.50
303.85,568.59
304.30,566.36
304.75,564.03
305.19,561.78
305.64,559.78
306.08,558.16
306.53,557.00
306.97,556.32
307.42,556.11
307.86,556.33
308.31,556.91
308.75,557.79
309.20,558.89
309.65,560.15
310.09,561.53
310.54,562.96
310.98,564.43
311.43,565.89
311.87,567.34
312.32,568.75
312.76,570.13
313.21,571.46
313.65,572.74
314.10,573.98
314.54,575.16
314.99,576.29
315.43,577.34
315.87,578.30
316.32,579.17
316.76,579.93
317.21,580.58
317.65,581.13
318.10,581.61
318.54,582.05
318.99,582.49
319.43,582.98
319.88,583.55
320.32,584.22
320.76,584.99
321.21,585.82
321.65,586.67
322.10,587.48
322.54,588.17
322.99,588.68
323.43,588.95
323.87,588.93
324.32,588.61
324.76,588.00
325.21,587.13
325.65,586.06
326.09,584.86
326.54,583.62
326.98,582.42
327.42,581.34
327.87,580.42
328.31,579.70
328.76,579.16
329.20,578.75
329.64,578.39
330.09,577.96
330.53,577.33
330.97,576.42
331.42,575.14
331.86,573.48
332.30,571.49
332.75,569.30
333.19,567.08
333.63,565.06
334.08,563.44
334.52,562.43
334.96,562.17
335.41,562.70
335.85,564.01
336.29,565.96
336.74,568.35
337.18,570.95
337.62,573.49
338.06,575.73
338.51,577.47
338.95,578.56
339.39,578.96
339.84,578.66
340.28,577.73
340.72,576.30
341.16,574.49
341.61,572.47
342.05,570.37
342.49,568.30
342.93,566.35
343.38,564.58
343.82,563.03
344.26,561.71
344.70,560.63
345.15,559.78
345.59,559.16
346.03,558.76
346.47,558.56
346.92,558.54
347.36,558.69
347.80,558.98
348.24,559.38
348.68,559.84
349.13,560.33
349.57,560.81
350.01,561.27
350.45,561.68
350.89,562.06
351.34,562.44
351.78,562.87
352.22,563.41
352.66,564.15
353.10,565.19
353.54,566.59
353.99,568.43
354.43,570.76
354.87,573.56
355.31,576.80
355.75,580.39
356.19,584.22
356.63,588.12
357.08,591.93
357.52,595.49
357.96,598.64
358.40,601.27
358.84,603.31
359.28,604.73
359.72,605.54
360.16,605.82
360.60,605.65
361.05,605.16
361.49,604.45
361.93,603.64
362.37,602.82
362.81,602.06
363.25,601.41
363.69,600.87
364.13,600.43
364.57,600.05
365.01,599.69
365.45,599.30
365.89,598.83
366.33,598.24
366.78,597.50
367.22,596.61
367.66,595.59
368.10,594.47
368.54,593.29
368.98,592.13
369.42,591.07
369.86,590.17
370.30,589.51
370.74,589.15
371.18,589.11
371.62,589.42
372.06,590.05
372.50,591.00
372.94,592.21
373.38,593.65
373.82,595.27
374.26,597.05
374.70,598.97
375.14,601.01
375.58,603.19
376.02,605.49
376.46,607.93
376.90,610.49
377.34,613.13
377.78,615.80
378.21,618.46
378.65,621.02
379.09,623.40
379.53,625.56
379.97,627.45
380.41,629.07
380.85,630.44
381.29,631.63
381.73,632.71
382.17,633.77
382.61,634.90
383.05,636.17
383.49,637.61
