wavelength,counts
188.65,38.42
189.10,38.42
189.56,38.42
190.01,38.42
190.47,38.42
190.92,73.64
191.37,87.88
191.83,103.75
192.28,120.90
192.74,138.98
193.19,157.56
193.64,176.21
194.10,195.44
194.55,215.18
195.01,235.35
195.46,255.90
195.91,276.72
196.37,297.70
196.82,318.68
197.27,339.47
197.73,359.90
198.18,379.75
198.63,398.85
199.09,417.05
199.54,434.22
199.99,450.29
200.45,465.24
200.90,479.08
201.35,491.84
201.81,503.57
202.26,514.35
202.71,524.21
203.17,533.19
203.62,541.32
204.07,548.59
204.53,555.00
204.98,560.54
205.43,565.22
205.89,569.05
206.34,572.04
206.79,574.24
207.25,575.69
207.70,576.45
208.15,576.56
208.60,576.10
209.06,575.14
209.51,573.75
209.96,572.02
210.41,570.05
210.87,567.93
211.32,565.77
211.77,563.69
212.23,561.75
212.68,560.04
213.13,558.58
213.58,557.39
214.04,556.44
214.49,555.66
214.94,555.00
215.39,554.36
215.84,553.67
216.30,552.87
216.75,551.90
217.20,550.75
217.65,549.41
218.11,547.89
218.56,546.25
219.01,544.53
219.46,542.78
219.91,541.08
220.37,539.50
220.82,538.08
221.27,536.88
221.72,535.94
222.17,535.28
222.63,534.93
223.08,534.87
223.53,535.11
223.98,535.64
224.43,536.46
224.88,537.57
225.34,538.97
225.79,540.69
226.24,542.76
226.69,545.18
227.14,547.95
227.59,551.07
228.04,554.47
228.50,558.07
228.95,561.73
229.40,565.29
229.85,568.56
230.30,571.34
230.75,573.44
231.20,574.71
231.66,575.03
232.11,574.37
232.56,572.73
233.01,570.20
233.46,566.94
233.91,563.14
234.36,559.03
234.81,554.82
235.26,550.76
235.71,547.02
236.17,543.76
236.62,541.10
237.07,539.08
237.52,537.73
237.97,537.03
238.42,536.93
238.87,537.39
239.32,538.35
239.77,539.75
240.22,541.56
240.67,543.72
241.12,546.18
241.57,548.90
242.02,551.78
242.47,554.74
242.92,557.67
243.37,560.44
243.82,562.91
244.27,564.99
244.72,566.57
245.18,567.61
245.63,568.08
246.08,568.02
246.53,567.48
246.98,566.56
247.43,565.38
247.88,564.03
248.33,562.64
248.78,561.27
249.23,559.99
249.68,558.85
250.12,557.84
250.57,556.98
251.02,556.26
251.47,555.66
251.92,555.18
252.37,554.81
252.82,554.58
253.27,554.47
253.72,554.47
254.17,554.58
254.62,554.73
255.07,554.87
255.52,554.92
255.97,554.77
256.42,554.36
256.87,553.62
257.32,552.55
257.77,551.16
258.22,549.56
258.66,547.89
259.11,546.32
259.56,545.05
260.01,544.28
260.46,544.17
260.91,544.81
261.36,546.25
261.81,548.44
262.26,551.25
262.71,554.51
263.15,557.99
263.60,561.48
264.05,564.76
264.50,567.64
264.95,570.01
265.40,571.81
265.85,573.03
266.30,573.72
266.74,573.94
267.19,573.78
267.64,573.31
268.09,572.60
268.54,571.67
268.99,570.58
269.43,569.34
269.88,568.00
270.33,566.62
270.78,565.28
271.23,564.09
271.68,563.16
272.12,562.60
272.57,562.47
273.02,562.83
273.47,563.63
273.92,564.81
274.36,566.24
274.81,567.75
275.26,569.18
275.71,570.37
276.16,571.20
276.60,571.60
277.05,571.54
277.50,571.07
277.95,570.24
278.39,569.16
278.84,567.95
279.29,566.71
279.74,565.54
280.19,564.52
280.63,563.70
281.08,563.11
281.53,562.79
281.98,562.72
282.42,562.93
282.87,563.39
283.32,564.11
283.76,565.05
284.21,566.20
284.66,567.51
285.11,568.93
285.55,570.40
286.00,571.86
286.45,573.23
286.89,574.47
287.34,575.52
287.79,576.34
288.23,576.93
288.68,577.28
289.13,577.42
289.58,577.38
290.02,577.20
290.47,576.94
290.92,576.64
291.36,576.34
291.81,576.09
292.26,575.89
292.70,575.74
293.15,575.62
293.60,575.50
294.04,575.31
294.49,575.01
294.93,574.55
295.38,573.90
295.83,573.05
296.27,572.02
296.72,570.85
297.17,569.62
297.61,568.39
298.06,567.24
298.50,566.24
298.95,565.43
299.40,564.84
299.84,564.47
300.29,564.28
300.73,564.24
301.18,564.30
301.63,564.42
302.07,564.55
302.52,564.70
302.96,564.88
303.41,565.11
303.85,565.46
304.30,566.00
304.75,566.77
305.19,567.83
305.64,569.21
306.08,570.90
306.53,572.87
306.97,575.05
307.42,577.38
307.86,579.75
308.31,582.07
308.75,584.26
309.20,586.22
309.65,587.91
310.09,589.27
310.54,590.26
310.98,590.85
311.43,591.04
311.87,590.83
312.32,590.21
312.76,589.22
313.21,587.87
313.65,586.21
314.10,584.27
314.54,582.11
314.99,579.79
315.43,577.37
315.87,574.94
316.32,572.56
316.76,570.31
317.21,568.25
317.65,566.47
318.10,565.00
318.54,563.90
318.99,563.18
319.43,562.86
319.88,562.91
320.32,563.30
320.76,563.96
321.21,564.83
321.65,565.81
322.10,566.81
322.54,567.76
322.99,568.57
323.43,569.21
323.87,569.68
324.32,569.98
324.76,570.16
325.21,570.29
325.65,570.42
326.09,570.60
326.54,570.86
326.98,571.21
327.42,571.59
327.87,571.93
328.31,572.16
328.76,572.15
329.20,571.81
329.64,571.06
330.09,569.87
330.53,568.21
330.97,566.12
331.42,563.66
331.86,560.92
332.30,558.02
332.75,555.09
333.19,552.24
333.63,549.61
334.08,547.30
334.52,545.40
334.96,543.98
335.41,543.08
335.85,542.72
336.29,542.87
336.74,543.51
337.18,544.55
337.62,545.92
338.06,547.55
338.51,549.34
338.95,551.24
339.39,553.20
339.84,555.18
340.28,557.18
340.72,559.20
341.16,561.26
341.61,563.37
342.05,565.53
342.49,567.74
342.93,569.98
343.38,572.19
343.82,574.34
344.26,576.34
344.70,578.14
345.15,579.66
345.59,580.87
346.03,581.71
346.47,582.19
346.92,582.30
347.36,582.09
347.80,581.59
348.24,580.86
348.68,579.97
349.13,578.98
349.57,577.96
350.01,576.97
350.45,576.10
350.89,575.38
351.34,574.89
351.78,574.66
352.22,574.69
352.66,574.98
353.10,575.48
353.54,576.12
353.99,576.79
354.43,577.39
354.87,577.83
355.31,578.01
355.75,577.89
356.19,577.46
356.63,576.75
357.08,575.82
357.52,574.74
357.96,573.61
358.40,572.51
358.84,571.52
359.28,570.67
359.72,570.03
360.16,569.63
360.60,569.47
361.05,569.61
361.49,570.04
361.93,570.82
362.37,571.95
362.81,573.46
363.25,575.34
363.69,577.57
364.13,580.10
364.57,582.86
365.01,585.73
365.45,588.61
365.89,591.37
366.33,593.90
366.78,596.11
367.22,597.94
367.66,599.38
368.10,600.45
368.54,601.21
368.98,601.75
369.42,602.19
369.86,602.65
370.30,603.24
370.74,604.02
371.18,605.06
371.62,606.34
372.06,607.83
372.50,609.47
