wavelength,counts
188.65,46.10
189.10,46.10
189.56,46.10
190.01,46.10
190.47,46.10
190.92,76.04
191.37,88.73
191.83,103.25
192.28,119.43
192.74,136.98
193.19,155.53
193.64,174.66
194.10,194.66
194.55,215.32
195.01,236.45
195.46,257.87
195.91,279.41
196.37,300.95
196.82,322.39
197.27,343.63
197.73,364.60
198.18,385.24
198.63,405.45
199.09,425.11
199.54,444.03
199.99,462.02
200.45,478.86
200.90,494.31
201.35,508.15
201.81,520.23
202.26,530.45
202.71,538.80
203.17,545.36
203.62,550.28
204.07,553.79
204.53,556.15
204.98,557.63
205.43,558.48
205.89,558.93
206.34,559.12
206.79,559.15
207.25,559.05
207.70,558.83
208.15,558.45
208.60,557.88
209.06,557.09
209.51,556.09
209.96,554.89
210.41,553.54
210.87,552.11
211.32,550.66
211.77,549.25
212.23,547.93
212.68,546.72
213.13,545.63
213.58,544.67
214.04,543.82
214.49,543.09
214.94,542.47
215.39,541.99
215.84,541.67
216.30,541.53
216.75,541.61
217.20,541.92
217.65,542.45
218.11,543.18
218.56,544.07
219.01,545.05
219.46,546.04
219.91,546.97
220.37,547.79
220.82,548.44
221.27,548.92
221.72,549.23
222.17,549.43
222.63,549.55
223.08,549.64
223.53,549.76
223.98,549.95
224.43,550.20
224.88,550.52
225.34,550.89
225.79,551.30
226.24,551.72
226.69,552.15
227.14,552.58
227.59,553.03
228.04,553.50
228.50,554.00
228.95,554.55
229.40,555.14
229.85,555.75
230.30,556.36
230.75,556.95
231.20,557.47
231.66,557.90
232.11,558.24
232.56,558.49
233.01,558.66
233.46,558.80
233.91,558.98
234.36,559.25
234.81,559.69
235.26,560.37
235.71,561.33
236.17,562.60
236.62,564.19
237.07,566.04
237.52,568.10
237.97,570.28
238.42,572.46
238.87,574.54
239.32,576.41
239.77,578.00
240.22,579.25
240.67,580.13
241.12,580.68
241.57,580.94
242.02,580.97
242.47,580.85
242.92,580.65
243.37,580.41
243.82,580.15
244.27,579.86
244.72,579.50
245.18,579.03
245.63,578.39
246.08,577.55
246.53,576.50
246.98,575.25
247.43,573.86
247.88,572.38
248.33,570.91
248.78,569.52
249.23,568.29
249.68,567.25
250.12,566.44
250.57,565.83
251.02,565.42
251.47,565.17
251.92,565.05
252.37,565.04
252.82,565.12
253.27,565.28
253.72,565.53
254.17,565.88
254.62,566.33
255.07,566.86
255.52,567.46
255.97,568.11
256.42,568.79
256.87,569.48
257.32,570.16
257.77,570.83
258.22,571.50
258.66,572.19
259.11,572.91
259.56,573.67
260.01,574.47
260.46,575.30
260.91,576.11
261.36,576.86
261.81,577.49
262.26,577.94
262.71,578.15
263.15,578.08
263.60,577.70
264.05,577.00
264.50,575.99
264.95,574.70
265.40,573.16
265.85,571.44
266.30,569.59
266.74,567.69
267.19,565.79
267.64,563.97
268.09,562.28
268.54,560.77
268.99,559.49
269.43,558.46
269.88,557.70
270.33,557.22
270.78,557.00
271.23,557.05
271.68,557.36
272.12,557.90
272.57,558.67
273.02,559.69
273.47,560.94
273.92,562.44
274.36,564.19
274.81,566.18
275.26,568.37
275.71,570.72
276.16,573.14
276.60,575.54
277.05,577.79
277.50,579.79
277.95,581.41
278.39,582.57
278.84,583.21
279.29,583.31
279.74,582.90
280.19,582.03
280.63,580.79
281.08,579.28
281.53,577.61
281.98,575.86
282.42,574.11
282.87,572.38
283.32,570.68
283.76,568.97
284.21,567.23
284.66,565.38
285.11,563.41
285.55,561.27
286.00,559.00
286.45,556.62
286.89,554.23
287.34,551.92
287.79,549.81
288.23,548.02
288.68,546.63
289.13,545.70
289.58,545.25
290.02,545.26
290.47,545.66
290.92,546.37
291.36,547.30
291.81,548.34
292.26,549.43
292.70,550.52
293.15,551.57
293.60,552.59
294.04,553.58
294.49,554.57
294.93,555.55
295.38,556.53
295.83,557.49
296.27,558.39
296.72,559.20
297.17,559.89
297.61,560.46
298.06,560.92
298.50,561.30
298.95,561.66
299.40,562.07
299.84,562.56
300.29,563.20
300.73,563.96
301.18,564.84
301.63,565.74
302.07,566.60
302.52,567.29
302.96,567.72
303.41,567.82
303.85,567.54
304.30,566.89
304.75,565.92
305.19,564.71
305.64,563.38
306.08,562.05
306.53,560.86
306.97,559.91
307.42,559.31
307.86,559.09
308.31,559.30
308.75,559.92
309.20,560.91
309.65,562.22
310.09,563.77
310.54,565.46
310.98,567.20
311.43,568.90
311.87,570.50
312.32,571.96
312.76,573.24
313.21,574.37
313.65,575.36
314.10,576.25
314.54,577.06
314.99,577.81
315.43,578.50
315.87,579.08
316.32,579.53
316.76,579.78
317.21,579.80
317.65,579.56
318.10,579.06
318.54,578.34
318.99,577.46
319.43,576.47
319.88,575.46
320.32,574.47
320.76,573.53
321.21,572.65
321.65,571.80
322.10,570.92
322.54,569.96
322.99,568.86
323.43,567.56
323.87,566.05
324.32,564.33
324.76,562.43
325.21,560.39
325.65,558.30
326.09,556.22
326.54,554.24
326.98,552.43
327.42,550.86
327.87,549.61
328.31,548.71
328.76,548.23
329.20,548.20
329.64,548.64
330.09,549.57
330.53,550.96
330.97,552.79
331.42,555.02
331.86,557.59
332.30,560.43
332.75,563.47
333.19,566.66
333.63,569.95
334.08,573.27
334.52,576.59
